SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
FCSC,1.65,1.70,1.80,1.63,1.69,0.04,2.42%,"577,500"
PSX,15.97,16.00,16.35,15.50,15.64,-0.33,-2.07%,"573,000"
PASL,0.99,1.00,1.22,1.00,1.04,0.05,5.05%,"554,000"
AGL,5.32,5.21,5.37,5.21,5.29,-0.03,-0.56%,"552,500"
HTL,42.95,42.50,45.49,42.50,43.94,0.99,2.31%,"550,000"
CHCC,130.31,130.00,131.00,126.10,128.29,-2.02,-1.55%,"547,000"
HBL,131.98,132.00,134.40,130.71,133.81,1.83,1.39%,"546,930"
FFC,109.99,109.10,110.75,109.00,110.46,0.47,0.43%,"523,094"
PMI,1.41,1.20,1.37,1.16,1.24,-0.17,-12.06%,"519,500"
SAZEW,166.92,179.43,179.43,176.01,179.43,12.51,7.49%,"506,600"
BGL,7.95,7.85,8.20,7.81,7.86,-0.09,-1.13%,"505,000"
CSIL,3.26,3.30,3.40,3.15,3.20,-0.06,-1.84%,"485,500"
GHNL,99.69,99.99,101.00,95.50,97.03,-2.66,-2.67%,"478,500"
PREMA,21.03,21.19,21.25,20.70,20.85,-0.18,-0.86%,"471,000"
786,12.44,11.62,11.99,11.44,11.46,-0.98,-7.88%,"470,500"
BAHL,65.00,65.20,65.20,64.60,64.98,-0.02,-0.03%,"465,656"
THCCL,22.82,22.16,22.70,21.70,22.23,-0.59,-2.59%,"456,000"
IBLHL,90.20,90.50,96.96,90.00,96.96,6.76,7.49%,"456,000"
TELE,1.89,1.91,1.99,1.84,1.86,-0.03,-1.59%,"447,000"
RPL,36.20,36.51,37.80,36.05,36.44,0.24,0.66%,"405,000"
SMBLDEF,2.01,2.05,2.07,1.96,1.98,-0.03,-1.49%,"397,000"
DFMLDEF,8.70,8.66,8.89,8.50,8.54,-0.16,-1.84%,"393,500"
PACE,3.50,3.46,3.60,3.45,3.47,-0.03,-0.86%,"387,500"
GATM,38.98,39.00,39.45,38.62,39.16,0.18,0.46%,"385,500"
MCB,177.50,176.99,178.00,175.25,176.70,-0.80,-0.45%,"371,414"
GWLC,26.99,26.99,27.30,26.36,26.89,-0.10,-0.37%,"367,500"
POL,424.10,425.00,428.00,422.80,425.02,0.92,0.22%,"351,538"
SERF,8.74,8.70,9.15,8.60,8.96,0.22,2.52%,"345,500"
GGGL,14.77,14.77,15.05,14.51,14.65,-0.12,-0.81%,"342,500"
GTYR,71.37,72.50,73.35,71.00,71.28,-0.09,-0.13%,"317,000"
KTML,60.54,59.50,61.99,58.26,59.96,-0.58,-0.96%,"314,500"
TPL,5.98,6.10,6.10,5.80,5.84,-0.14,-2.34%,"306,000"
LOADS,19.62,19.69,20.45,19.46,19.65,0.03,0.15%,"303,000"
NCPL,13.80,13.71,14.30,13.60,13.99,0.19,1.38%,"301,000"
DCR,11.03,11.00,11.10,11.00,11.02,-0.01,-0.09%,"296,000"
GAIL,5.95,5.90,6.05,5.80,5.83,-0.12,-2.02%,"283,000"
MERIT,15.03,15.29,15.29,14.65,14.84,-0.19,-1.26%,"279,000"
MODAM,6.00,5.30,6.25,5.15,6.05,0.05,0.83%,"253,500"
POWERPS,10.02,10.01,10.49,10.00,10.02,0.00,0.00%,"252,500"
TRPOL,9.62,9.65,9.74,9.50,9.55,-0.07,-0.73%,"243,500"
HCAR,304.89,305.05,309.97,298.50,300.84,-4.05,-1.33%,"234,700"
QUICE,5.18,5.25,5.25,5.10,5.13,-0.05,-0.97%,"227,500"
CEPB,115.07,114.50,117.95,114.00,116.02,0.95,0.83%,"226,000"
IMSLDEF,14.39,14.02,15.19,13.81,14.00,-0.39,-2.71%,"224,500"
EPQL,21.26,21.07,21.25,20.90,20.97,-0.29,-1.36%,"215,500"
BERG,86.26,86.50,92.38,86.00,87.46,1.20,1.39%,"214,500"
FABL,17.77,17.79,17.90,17.70,17.78,0.01,0.06%,"208,000"
SPLCDEF,1.75,1.95,1.95,1.41,1.68,-0.07,-4.00%,"204,000"
BAFL,34.65,34.75,35.00,34.53,34.93,0.28,0.81%,"203,768"
CLOV,97.58,97.15,100.00,95.00,97.10,-0.48,-0.49%,"191,500"
PSMC,223.92,227.80,227.90,220.00,222.30,-1.62,-0.72%,"191,300"
STCL,13.95,14.00,14.25,13.75,13.92,-0.03,-0.22%,"191,000"
ECOP,19.58,19.51,19.85,19.00,19.32,-0.26,-1.33%,"182,000"
ICIBL,1.02,1.10,1.18,1.00,1.02,0.00,0.00%,"180,000"
LEUL,13.70,0.00,14.00,14.00,13.70,0.00,0.00%,"175,000"
SYS,299.48,296.07,312.00,296.07,299.96,0.51,0.17%,"162,800"
TGL,93.77,93.12,94.00,91.50,92.57,-1.20,-1.28%,"156,000"
BPL,33.67,31.53,32.00,31.15,31.18,-2.49,-7.40%,"151,500"
GHGL,52.97,53.00,53.00,52.00,52.03,-0.94,-1.77%,"149,000"
PAKMI,2.16,2.05,2.30,1.85,1.91,-0.25,-11.57%,"148,500"
FDIBL,2.50,2.53,2.53,2.38,2.40,-0.10,-4.00%,"148,500"
AICL,42.15,41.80,42.90,41.62,42.00,-0.15,-0.36%,"141,500"
FPRM,7.79,6.80,7.75,6.80,7.65,-0.14,-1.80%,"138,000"
TRIPF,177.04,179.00,182.00,171.00,172.03,-5.01,-2.83%,"136,500"
ESBL,13.73,13.62,13.90,13.50,13.82,0.09,0.66%,"130,500"
MFL,23.20,23.20,23.75,23.16,23.36,0.16,0.69%,"127,000"
GLAXO,185.89,186.00,187.00,182.50,183.42,-2.47,-1.33%,"123,400"
SPEL,47.93,47.75,48.00,46.10,47.19,-0.74,-1.54%,"113,500"
SEPL,219.90,220.00,228.95,219.00,225.63,5.73,2.61%,"111,500"
AGP,114.37,115.40,115.40,113.00,113.50,-0.87,-0.76%,"107,000"
PAKRI,28.25,28.73,28.99,28.01,28.11,-0.14,-0.50%,"101,500"
FLYNG,10.70,10.60,10.97,10.50,10.87,0.17,1.59%,"98,000"
SHJS,73.00,71.00,78.47,71.00,78.18,5.18,7.10%,"97,500"
KOSM,2.60,2.55,2.70,2.55,2.65,0.09,3.52%,"95,500"
TPLP,9.99,10.30,10.30,9.75,9.79,-0.20,-2.00%,"94,000"
CSAP,78.86,79.03,80.80,78.00,78.55,-0.31,-0.39%,"91,500"
HGFA,9.75,9.60,10.65,9.55,9.90,0.15,1.54%,"91,500"
KOHC,201.53,200.50,200.50,199.00,199.79,-1.74,-0.86%,"90,100"
DFSM,1.89,1.94,1.99,1.81,1.81,-0.08,-4.23%,"88,000"
CRTM,21.88,21.61,22.20,21.25,21.44,-0.44,-2.01%,"87,500"
FCEPL,86.75,86.50,86.90,84.53,85.17,-1.58,-1.82%,"87,500"
KSBP,308.09,315.00,327.48,306.10,325.02,16.93,5.50%,"81,200"
YOUW,3.76,3.86,3.86,3.68,3.71,-0.05,-1.33%,"79,000"
SMCPL,8.00,8.00,8.19,8.00,8.05,0.05,0.63%,"64,500"
OLPL,27.00,27.35,27.40,26.51,26.67,-0.33,-1.22%,"62,000"
ICL,29.14,29.01,29.66,28.51,29.00,-0.14,-0.48%,"58,000"
CWSM,2.02,2.02,2.18,2.02,2.13,0.11,5.45%,"58,000"
DSIL,2.32,2.40,2.55,2.27,2.33,0.01,0.43%,"57,500"
CYAN,34.00,36.10,36.30,34.00,34.20,0.20,0.59%,"55,000"
ABL,85.00,85.00,86.00,85.00,85.85,0.85,1.00%,"52,000"
GADT,226.00,215.00,222.99,209.05,215.83,-10.17,-4.50%,"51,900"
BRR,9.99,9.98,10.55,9.98,10.52,0.53,5.31%,"50,500"
GRYL,7.16,7.16,8.16,7.16,8.12,1.00,14.04%,"49,500"
UCAPMDEF,1.08,1.02,1.19,1.00,1.00,-0.08,-7.41%,"48,500"
IGIHL,226.81,227.00,229.48,225.00,227.90,1.09,0.48%,"48,500"
FHAM,12.00,12.18,12.18,11.86,12.02,0.02,0.17%,"48,000"
PICT,182.20,182.20,185.00,181.50,182.00,-0.20,-0.11%,"46,600"
AGSML,2.80,2.80,2.98,2.70,2.85,0.05,1.79%,"44,000"
JATM,6.68,6.68,6.89,6.31,6.48,-0.20,-2.99%,"40,000"
RUBY,7.25,7.30,7.50,6.46,6.57,-0.68,-9.38%,"39,000"
ZIL,110.10,110.00,114.00,110.00,113.00,2.90,2.63%,"38,000"
PKGP,18.18,18.35,19.00,18.00,18.16,-0.02,-0.11%,"37,000"
HSM,19.96,19.95,20.51,19.54,19.99,0.03,0.15%,"36,500"
MARIXD,"1,398.16","1,392.00","1,425.00","1,381.10","1,396.34",-1.82,-0.13%,"35,460"
NATF,286.54,285.16,292.10,285.16,288.72,2.18,0.76%,"34,900"
ACPL,167.42,166.00,167.00,161.15,162.13,-5.29,-3.16%,"34,300"
SKRS,9.84,9.78,10.01,9.78,9.83,-0.01,-0.10%,"33,500"
KML,39.78,37.10,37.95,36.80,37.44,-2.34,-5.88%,"33,000"
MDTL,1.47,1.50,1.64,1.46,1.48,0.01,0.68%,"33,000"
SLL,3.16,3.15,3.28,3.13,3.16,0.00,0.00%,"30,500"
FATIMA,29.43,29.65,29.70,29.25,29.46,0.03,0.10%,"30,000"
NPL,22.25,22.05,22.50,22.00,22.05,-0.20,-0.90%,"26,500"
BILFDEF,1.55,1.60,1.60,1.57,1.60,0.05,3.23%,"26,500"
EFGH,27.40,26.26,27.45,26.00,26.30,-1.10,-4.01%,"25,500"
GFIL,4.25,4.15,4.15,4.01,4.08,-0.17,-4.00%,"25,500"
SMTM,3.85,3.98,4.00,3.75,3.75,-0.10,-2.60%,"25,500"
FECTC,36.06,36.14,36.99,35.00,35.90,-0.16,-0.44%,"25,500"
APL,344.47,344.46,350.00,344.30,345.75,1.28,0.37%,"25,400"
SPWL,17.04,17.00,17.25,17.00,17.03,-0.01,-0.06%,"25,000"
HIRATDEF,2.60,2.60,2.70,2.55,2.57,-0.03,-1.15%,"24,500"
KOHPDEF,2.08,2.02,2.50,2.00,2.50,0.42,20.19%,"24,500"
TPLT,10.14,9.95,10.15,9.85,9.95,-0.19,-1.87%,"24,000"
ORIXM,19.00,19.15,19.50,19.01,19.50,0.50,2.63%,"23,500"
PKGS,505.76,512.00,519.49,510.00,511.36,5.60,1.11%,"23,100"
FEM,3.46,3.01,4.25,3.01,3.55,0.09,2.60%,"23,000"
AGIL,235.78,240.00,253.46,240.00,246.60,10.82,4.59%,"22,600"
SHFA,260.00,263.00,265.00,258.50,262.26,2.26,0.87%,"21,700"
MTL,879.55,880.03,889.00,865.00,867.44,-12.11,-1.38%,"21,100"
ICIXD,735.21,734.99,734.99,725.00,725.24,-9.97,-1.36%,"20,850"
PILDEF,1.25,1.33,1.39,1.21,1.28,0.03,2.40%,"20,500"
FANM,3.74,3.80,3.80,3.26,3.48,-0.26,-6.95%,"19,500"
TRSM,3.70,4.00,4.00,2.71,3.49,-0.21,-5.68%,"19,500"
MUREB,650.00,659.95,660.00,601.25,601.25,-48.75,-7.50%,"19,400"
PNSC,90.40,91.78,92.70,91.00,91.53,1.13,1.25%,"19,000"
SRVI,735.72,745.00,757.99,740.00,742.00,6.28,0.85%,"18,700"
PINL,6.06,6.05,6.05,5.14,5.63,-0.43,-7.10%,"18,500"
PKGIDEF,2.90,2.87,3.24,2.85,2.86,-0.04,-1.38%,"18,500"
FRCL,13.23,13.00,13.00,12.60,13.00,-0.23,-1.74%,"18,000"
SINDM,10.75,10.75,11.29,10.71,10.73,-0.02,-0.19%,"18,000"
BIFO,167.44,167.01,167.90,166.20,166.94,-0.50,-0.30%,"17,800"
ALACXR,7.70,7.60,7.70,7.50,7.70,0.00,0.00%,"17,500"
BNWM,39.97,38.50,42.96,38.50,42.87,2.99,7.50%,"16,500"
AEL,11.27,12.27,12.27,11.75,12.27,1.00,8.87%,"16,500"
BWHL,78.50,83.50,83.50,80.00,80.00,1.50,1.91%,"16,000"
CPPL,189.60,186.00,189.90,186.00,188.46,-1.14,-0.60%,"15,700"
CTM,4.10,3.92,4.15,3.92,3.95,-0.15,-3.66%,"15,500"
HRPL,38.25,38.35,38.40,37.70,37.74,-0.51,-1.33%,"15,000"
AHLXD,53.00,53.40,55.90,53.00,53.01,0.01,0.02%,"14,000"
FECM,3.04,3.00,3.00,2.92,2.95,-0.09,-2.96%,"13,500"
ASTM,7.75,7.89,8.23,7.60,7.70,-0.05,-0.65%,"13,500"
BUXL,57.50,57.50,57.50,53.19,53.65,-4.31,-7.44%,"13,000"
SAIF,16.40,15.55,16.85,15.55,15.60,-0.80,-4.88%,"13,000"
TSBL,10.99,10.26,10.99,10.26,10.93,-0.06,-0.55%,"12,500"
INDUXD,"1,329.88","1,335.00","1,339.00","1,290.00","1,302.64",-27.24,-2.05%,"12,400"
MFFL,304.13,326.00,326.93,305.00,326.93,22.80,7.50%,"12,300"
SHEZ,245.20,246.00,263.59,245.00,263.59,18.39,7.50%,"12,000"
GSKCH,303.00,303.00,304.00,295.50,297.14,-5.86,-1.93%,"11,500"
PCAL,144.90,141.01,144.00,141.00,142.02,-2.88,-1.99%,"10,300"
IGIL,46.00,0.00,46.00,46.00,46.00,0.00,0.00%,"10,000"
ABOT,767.83,771.75,774.90,756.00,768.11,0.28,0.04%,"9,700"
FTSM,4.60,5.00,5.60,4.01,4.50,-0.10,-2.17%,"8,500"
HMB,35.50,34.88,34.88,34.85,34.87,-0.63,-1.77%,"8,500"
SCBPL,31.08,29.05,31.00,29.05,31.00,-0.08,-0.26%,"8,500"
FIBLM,3.02,3.22,3.22,3.00,3.03,0.01,0.33%,"8,500"
BAPLDEF,21.96,23.60,23.60,23.60,23.60,1.64,7.47%,"8,500"
SHDT,38.49,37.50,38.50,36.90,37.78,-0.71,-1.84%,"8,000"
FML,102.00,105.98,105.98,102.50,102.50,0.50,0.49%,"8,000"
KOIL,4.94,5.00,5.06,4.93,5.06,0.12,2.43%,"8,000"
DKLDEF,5.03,4.83,5.09,4.82,4.82,-0.21,-4.17%,"7,500"
ATBA,218.07,221.45,222.00,215.00,219.10,1.03,0.47%,"7,300"
PPP,97.77,99.95,100.99,97.56,99.26,1.49,1.52%,"7,000"
UDPL,42.99,43.99,45.00,43.00,44.00,1.01,2.35%,"6,500"
THALL,426.01,420.00,429.99,420.00,425.00,-1.01,-0.24%,"6,400"
MACTER,138.50,136.05,136.05,130.00,132.00,-6.50,-4.69%,"6,000"
KOHE,36.00,35.10,35.10,35.00,35.00,-1.00,-2.78%,"6,000"
JSML,21.87,21.61,22.00,21.50,21.60,-0.27,-1.23%,"6,000"
DINT,47.56,47.60,51.12,47.60,51.12,3.56,7.49%,"6,000"
PAKOXY,152.66,153.00,156.76,153.00,155.17,2.51,1.64%,"5,800"
SITC,318.80,321.00,328.49,317.00,324.15,5.35,1.68%,"5,800"
HINOON,628.00,645.00,645.00,618.00,621.41,-6.59,-1.05%,"5,650"
AWWAL,11.90,12.90,12.90,12.30,12.30,0.40,3.36%,"5,500"
SSML,3.95,3.95,3.95,3.91,3.91,-0.04,-1.01%,"5,000"
SERT,11.00,11.00,11.00,11.00,11.00,0.00,0.00%,"5,000"
MTILDEF,6.53,6.50,6.55,6.45,6.55,0.02,0.31%,"5,000"
EXIDE,347.47,348.90,359.46,348.90,351.45,3.98,1.15%,"4,700"
ATIL,56.90,57.95,57.99,57.50,57.50,0.60,1.05%,"4,500"
FUDLM,8.30,8.50,8.50,8.36,8.49,0.19,2.29%,"4,500"
GVGL,42.50,43.28,43.50,43.28,43.50,1.00,2.35%,"4,500"
CENI,22.26,20.66,20.66,20.60,20.62,-1.64,-7.37%,"4,000"
JSGCL,66.50,62.25,66.70,62.00,63.03,-3.47,-5.22%,"4,000"
DNCCDEF,8.65,8.65,8.65,8.05,8.25,-0.40,-4.62%,"4,000"
DADX,30.30,30.00,30.99,30.00,30.99,0.69,2.28%,"4,000"
SSOM,51.00,52.50,54.82,52.50,54.82,3.82,7.49%,"4,000"
JLICL,445.00,440.00,440.00,430.25,431.21,-13.79,-3.10%,"3,900"
UNICXD,7.41,7.36,7.80,7.20,7.60,0.19,2.56%,"3,500"
HINO,671.33,684.00,684.00,665.00,666.21,-5.12,-0.76%,"3,200"
HMM,9.65,9.65,9.69,9.65,9.69,0.04,0.41%,"3,000"
JSIL,21.50,19.90,22.00,19.90,20.10,-1.40,-6.51%,"2,500"
KASBM,1.15,1.10,1.10,1.10,1.10,-0.05,-4.35%,"2,500"
SEL,20.95,19.40,20.19,19.40,20.19,-0.76,-3.63%,"2,500"
JVDC,23.50,23.21,23.50,23.21,23.50,0.00,0.00%,"2,500"
RICL,7.16,7.10,7.24,7.10,7.24,0.08,1.12%,"2,500"
REWM,30.21,28.21,31.78,28.21,31.78,1.57,5.20%,"2,500"
WAHN,240.00,240.00,247.00,235.00,237.00,-3.00,-1.25%,"2,300"
KHTC,265.00,265.00,265.00,259.00,264.11,-0.89,-0.34%,"2,100"
PRWM,40.00,37.00,37.00,37.00,37.00,-3.00,-7.50%,"2,000"
TOWL,82.89,78.00,78.00,77.00,77.00,-5.89,-7.11%,"2,000"
MCBAH,31.59,31.01,31.50,31.00,31.00,-0.59,-1.87%,"2,000"
SARC,19.00,19.00,19.00,19.00,19.00,0.00,0.00%,"2,000"
DYNO,184.50,185.36,186.98,185.36,186.34,1.84,1.00%,"2,000"
ADAMSDEF,23.00,24.05,24.05,24.05,24.05,1.05,4.57%,"2,000"
MSCL,9.58,10.45,10.58,10.45,10.58,1.00,10.44%,"2,000"
SBL,7.40,6.71,6.71,6.70,6.70,-0.70,-9.46%,"1,500"
FCIBL,17.12,15.84,15.84,15.84,15.84,-1.28,-7.48%,"1,500"
AMBL,24.92,23.75,23.75,23.06,23.06,-1.86,-7.46%,"1,500"
MRNS,74.50,74.15,74.15,74.15,74.15,-0.35,-0.47%,"1,500"
BCL,70.13,66.25,70.00,66.25,70.00,-0.13,-0.19%,"1,500"
JDMT,87.00,0.00,90.00,90.00,87.00,0.00,0.00%,"1,500"
PAKD,64.20,62.30,65.90,62.30,65.25,1.05,1.64%,"1,500"
BOK,13.75,13.99,14.00,13.99,14.00,0.25,1.82%,"1,500"
STJT,100.00,107.50,107.50,107.50,107.50,7.50,7.50%,"1,500"
EFUG,123.00,116.05,116.05,116.00,116.01,-6.99,-5.68%,"1,400"
SAPT,823.33,830.00,885.07,830.00,885.07,61.74,7.50%,"1,350"
ATLH,443.41,450.00,450.00,450.00,450.00,6.59,1.49%,"1,300"
SFL,680.00,699.00,731.00,699.00,731.00,51.00,7.50%,"1,050"
SASML,13.32,12.40,12.41,12.40,12.41,-0.91,-6.83%,"1,000"
SHNI,4.26,4.02,4.02,4.02,4.02,-0.24,-5.63%,"1,000"
FTMM,15.58,15.00,15.00,14.75,14.75,-0.83,-5.33%,"1,000"
LPGL,15.10,14.60,14.60,14.55,14.58,-0.52,-3.44%,"1,000"
PIM,6.24,6.09,6.09,6.09,6.09,-0.15,-2.40%,"1,000"
MSOT,62.00,61.00,61.00,61.00,61.00,-1.00,-1.61%,"1,000"
JDWS,224.01,223.01,223.01,221.00,221.01,-3.00,-1.34%,"1,000"
GAMONDEF,14.50,14.00,14.40,14.00,14.40,-0.10,-0.69%,"1,000"
MACFL,23.99,23.90,23.90,23.90,23.90,-0.09,-0.38%,"1,000"
HABSM,36.33,36.60,36.60,36.25,36.25,-0.08,-0.22%,"1,000"
JGICL,45.70,45.70,45.70,45.70,45.70,0.00,0.00%,"1,000"
UBDL,34.50,35.95,35.95,35.80,35.80,1.30,3.77%,"1,000"
KHSM,7.45,7.90,7.90,7.90,7.90,0.45,6.04%,"1,000"
SURC,200.00,200.00,200.00,200.00,200.00,0.00,0.00%,700
POML,148.80,149.00,150.00,149.00,150.00,1.20,0.81%,700
EFUL,189.91,195.00,195.70,190.00,192.85,2.94,1.55%,700
DLLXD,195.00,190.00,199.00,190.00,198.99,3.99,2.05%,700
BWCL,157.00,157.00,157.00,155.00,155.40,-1.60,-1.02%,600
GOC,50.00,46.25,46.25,46.25,46.25,-3.75,-7.50%,500
EMCO,29.00,28.00,28.00,28.00,28.00,-1.00,-3.45%,500
AGTL,382.00,377.55,380.50,377.50,380.50,-1.50,-0.39%,500
UBLP-ETF,13.30,13.29,13.29,13.29,13.29,-0.01,-0.08%,500
DWTMDEF,2.10,2.10,2.10,2.10,2.10,0.00,0.00%,500
HICL,9.15,9.15,9.15,9.15,9.15,0.00,0.00%,500
SIBL,8.00,8.00,8.00,8.00,8.00,0.00,0.00%,500
TSMF,3.50,3.51,3.51,3.51,3.51,0.01,0.29%,500
STML,31.90,32.00,32.00,32.00,32.00,0.10,0.31%,500
AGIC,23.80,24.00,24.00,24.00,24.00,0.20,0.84%,500
NICL,79.00,80.00,80.00,80.00,80.00,1.00,1.27%,500
HCL,88.56,90.00,90.00,90.00,90.00,1.44,1.63%,500
MIRKS,81.50,84.00,84.00,84.00,84.00,2.50,3.07%,500
NEXT,12.00,12.37,12.37,12.37,12.37,0.37,3.08%,500
PSYL,17.86,18.49,18.49,18.49,18.49,0.63,3.53%,500
SANSM,17.74,18.74,18.74,18.74,18.74,1.00,5.64%,500
PRET,241.50,240.00,245.00,240.00,241.67,0.17,0.07%,300
