SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
ASC,21.09,21.20,21.25,19.81,20.08,-1.01,-4.79%,"3,883,000"
ASTL,48.98,49.10,49.50,46.22,46.57,-2.41,-4.92%,"3,776,500"
BAFL,35.42,35.30,35.64,35.00,35.35,0.08,0.23%,"3,220,513"
FNEL,19.00,19.04,20.24,18.52,20.02,1.02,5.37%,"3,015,500"
NCL,41.73,41.90,42.99,41.53,42.01,0.28,0.67%,"2,637,500"
NETSOL,71.23,70.21,70.31,65.89,66.04,-5.19,-7.29%,"2,561,000"
BYCO,10.43,10.30,10.55,10.10,10.14,-0.29,-2.78%,"2,547,500"
PAEL,38.07,38.40,38.45,37.73,37.88,-0.19,-0.50%,"2,480,000"
EPCL,44.54,44.79,44.95,43.70,43.91,-0.63,-1.41%,"2,218,500"
DFMLDEF,8.75,8.90,9.16,8.31,8.49,-0.26,-2.97%,"2,166,000"
CLOV,99.81,100.95,104.75,92.80,102.28,2.47,2.47%,"2,142,500"
ANL,19.59,19.51,20.39,19.36,19.98,0.39,1.99%,"2,042,000"
SMBLDEF,2.06,2.10,2.13,2.06,2.07,0.01,0.49%,"1,940,500"
EFERTXD,59.75,59.99,60.60,59.50,60.18,0.43,0.72%,"1,914,988"
THCCL,24.47,24.50,24.94,22.80,23.45,-0.57,-2.37%,"1,883,000"
NML,103.41,103.06,106.99,103.00,105.30,1.89,1.83%,"1,863,500"
ITTEFAQ,15.75,15.99,16.38,15.65,15.77,0.02,0.13%,"1,835,000"
GATM,39.30,39.49,40.05,39.00,39.53,0.23,0.59%,"1,794,000"
TELE,1.94,1.94,2.09,1.90,1.97,0.03,1.55%,"1,790,500"
EPQL,20.87,21.00,21.10,20.50,20.80,-0.07,-0.34%,"1,725,000"
PPL,95.88,96.00,96.37,94.85,95.08,-0.80,-0.83%,"1,596,563"
PASL,1.05,1.02,1.10,0.98,1.02,-0.03,-2.86%,"1,594,500"
PIOC,97.86,98.25,99.90,97.31,97.86,0.14,0.14%,"1,579,000"
AVN,69.82,69.45,69.66,66.71,66.99,-2.83,-4.05%,"1,578,000"
MERIT,15.67,15.80,16.01,15.21,15.36,-0.31,-1.98%,"1,475,500"
FABL,17.51,17.51,17.85,17.50,17.70,0.19,1.09%,"1,358,500"
STCL,14.35,14.26,14.35,13.95,14.23,-0.12,-0.84%,"1,171,500"
LPL,13.99,14.03,14.10,13.50,13.53,-0.46,-3.29%,"1,157,500"
OGDC,109.29,109.35,109.50,107.80,108.11,-1.18,-1.08%,"1,093,151"
PSO,201.77,202.50,203.50,200.15,202.60,0.83,0.41%,"1,086,802"
PREMA,21.78,21.95,21.95,20.95,21.20,-0.58,-2.66%,"1,003,000"
HUBC,82.03,82.49,82.50,81.01,81.74,-0.29,-0.35%,"981,857"
NRSL,9.97,10.00,10.23,9.80,9.88,-0.09,-0.90%,"972,000"
TGL,93.28,93.90,95.50,93.00,94.72,1.44,1.54%,"969,500"
DSLDEF,4.88,5.05,5.05,4.75,4.92,0.04,0.82%,"954,500"
SSGC,16.91,17.00,17.19,16.85,16.92,0.01,0.06%,"953,000"
ISL,81.39,81.48,81.99,79.70,80.11,-1.28,-1.57%,"896,000"
JSBL,7.02,7.02,7.04,6.82,6.97,-0.05,-0.71%,"877,000"
GHNI,278.75,280.00,280.99,264.01,267.73,-11.02,-3.95%,"846,900"
LOTCHEM,13.00,13.10,13.10,12.81,12.86,-0.14,-1.08%,"825,000"
PSX,16.22,16.35,16.45,15.75,15.83,-0.39,-2.40%,"805,500"
TREET,26.95,26.95,27.19,26.50,26.61,-0.34,-1.26%,"788,000"
MUGHAL,67.94,68.35,68.35,66.50,66.96,-0.84,-1.24%,"775,500"
SEARL,267.84,270.18,271.70,266.00,267.33,-0.51,-0.19%,"774,600"
PACE,3.50,3.55,3.71,3.50,3.59,0.09,2.57%,"766,000"
CHCC,132.27,134.00,134.50,130.51,131.45,-0.82,-0.62%,"733,000"
NRL,198.01,198.20,203.00,197.00,197.79,-0.22,-0.11%,"723,400"
HUMNL,8.24,8.15,8.35,8.05,8.14,-0.10,-1.21%,"700,000"
WAVES,29.78,29.90,30.29,29.25,29.39,-0.39,-1.31%,"669,500"
POWERPS,10.00,10.00,10.03,10.00,10.00,0.00,0.00%,"660,500"
ATRL,163.90,163.90,165.99,162.16,162.89,-1.01,-0.62%,"644,500"
CRTM,21.95,21.75,22.95,21.75,22.16,0.21,0.96%,"643,500"
GLAXO,188.27,192.00,192.01,184.00,184.69,-3.58,-1.90%,"629,700"
CSIL,3.35,3.30,3.42,3.18,3.21,-0.14,-4.18%,"614,500"
LOADS,20.67,20.70,20.70,20.25,20.36,-0.31,-1.50%,"610,000"
MODAM,8.00,8.50,8.50,7.00,7.00,-1.00,-12.50%,"583,000"
ESBL,13.91,13.98,14.37,13.60,13.89,-0.02,-0.14%,"563,000"
TPL,6.20,6.50,6.50,6.10,6.13,-0.07,-1.13%,"556,500"
MEBLXB,81.42,82.00,82.50,80.60,80.79,-0.63,-0.77%,"539,500"
NBP,40.02,40.13,40.90,39.85,40.37,0.35,0.87%,"519,500"
PAKMI,2.01,2.00,2.65,2.00,2.34,0.33,16.42%,"509,500"
AGL,5.29,5.33,5.33,5.22,5.23,-0.06,-1.13%,"484,500"
BAHL,65.03,65.40,65.40,64.60,64.75,-0.28,-0.43%,"467,297"
BIFO,174.33,170.01,171.00,166.00,166.64,-7.69,-4.41%,"457,100"
SPEL,48.82,49.00,49.88,48.00,49.03,0.21,0.43%,"455,000"
BGL,8.11,8.29,8.30,8.00,8.05,-0.06,-0.74%,"418,500"
HTL,44.02,44.10,44.60,43.05,43.38,-0.64,-1.45%,"417,000"
ICIBL,1.08,1.12,1.12,1.00,1.08,0.00,0.00%,"390,500"
CEPB,115.33,115.49,115.50,112.62,113.29,-2.04,-1.77%,"365,500"
FLYNG,10.68,10.97,11.20,10.81,11.01,0.33,3.09%,"338,000"
FFC,109.23,109.01,109.65,108.75,109.04,-0.19,-0.17%,"331,641"
GAIL,6.21,6.25,6.40,6.15,6.17,-0.04,-0.64%,"328,000"
LUCK,662.51,666.00,666.40,657.00,658.68,-3.83,-0.58%,"316,777"
TRPOL,9.96,10.09,10.10,9.80,9.98,0.02,0.20%,"316,500"
PMI,1.71,1.75,1.83,1.50,1.60,-0.11,-6.43%,"303,000"
ENGROXD,299.92,299.50,302.50,299.00,300.05,0.13,0.04%,"302,803"
GHNL,100.74,100.20,100.75,94.80,96.17,-4.57,-4.54%,"302,000"
FHAM,11.69,11.85,12.40,11.23,11.62,-0.07,-0.60%,"295,000"
CSAP,78.55,78.10,81.48,77.65,78.96,-0.05,-0.06%,"290,500"
IBLHL,83.30,85.87,89.54,84.15,89.54,6.24,7.49%,"288,500"
HBL,131.32,130.50,133.31,130.50,131.67,0.35,0.27%,"287,716"
FDIBL,2.49,2.56,2.56,2.30,2.42,-0.07,-2.81%,"286,500"
DOL,46.35,46.95,47.00,45.20,45.53,-0.82,-1.77%,"282,000"
ECOP,19.99,20.15,20.40,19.80,19.93,-0.06,-0.30%,"278,000"
TPLP,10.63,10.36,10.60,10.10,10.33,-0.30,-2.82%,"274,500"
FEROZ,406.82,409.48,409.90,386.10,390.43,-17.88,-4.38%,"265,200"
SPL,25.57,25.77,26.00,24.50,24.94,-0.63,-2.46%,"251,500"
INIL,157.05,157.50,157.50,154.00,154.86,-2.19,-1.39%,"249,500"
GGL,16.00,16.20,16.40,15.81,15.90,-0.10,-0.62%,"239,500"
RPL,37.60,37.95,38.00,36.80,36.89,-0.71,-1.89%,"227,000"
SHEL,239.78,241.01,251.00,241.00,244.80,5.02,2.09%,"212,400"
QUICE,5.61,5.60,5.60,5.50,5.50,-0.11,-1.96%,"212,000"
GGGL,14.91,14.97,15.03,14.80,14.85,-0.06,-0.40%,"206,500"
SERF,8.63,8.50,8.89,8.38,8.65,0.02,0.23%,"205,500"
NCPL,14.26,14.49,14.50,14.25,14.47,0.21,1.47%,"202,500"
FCSC,1.61,1.70,1.75,1.57,1.68,0.07,4.35%,"188,500"
DCR,11.06,10.98,11.10,10.98,11.03,-0.03,-0.27%,"187,000"
AGP,115.00,116.20,116.25,112.60,114.50,-0.50,-0.43%,"181,500"
PIAA,5.12,5.15,5.16,5.07,5.12,0.00,0.00%,"181,500"
UBL,125.02,124.50,125.98,124.10,124.33,-0.69,-0.55%,"172,609"
GHGL,53.28,53.80,54.00,52.75,53.03,-0.25,-0.47%,"172,500"
KSBP,267.23,287.00,287.27,273.00,286.60,19.37,7.25%,"171,100"
KOSM,2.70,2.65,2.73,2.59,2.65,-0.05,-1.85%,"168,500"
PAKRI,27.53,27.50,28.30,27.25,27.62,0.09,0.33%,"167,500"
SAZEW,165.83,165.00,165.79,162.50,163.02,-2.81,-1.69%,"162,600"
HCAR,310.14,310.00,311.50,305.50,306.09,-4.05,-1.31%,"154,500"
DAWHXD,126.96,125.00,132.48,125.00,130.25,3.29,2.59%,"145,900"
POL,428.50,429.80,429.80,424.51,425.77,-2.73,-0.64%,"145,283"
DSIL,2.39,2.36,2.48,2.26,2.34,-0.05,-2.09%,"135,000"
HSM,19.06,18.90,19.93,18.90,19.60,0.54,2.83%,"132,500"
KTML,60.43,59.16,61.90,59.00,60.57,0.14,0.23%,"132,000"
FPRM,6.30,7.30,7.30,6.17,7.27,0.97,15.40%,"128,500"
PSMC,226.95,225.00,228.90,222.80,223.84,-3.11,-1.37%,"126,800"
FECM,2.84,2.98,3.15,2.98,3.04,0.20,7.04%,"124,000"
MCB,176.26,175.51,178.00,175.51,176.81,0.55,0.31%,"122,484"
KOIL,5.00,5.40,5.40,5.06,5.06,0.06,1.20%,"117,500"
OLPL,27.50,27.49,27.50,27.00,27.03,-0.47,-1.71%,"107,500"
SMCPL,8.15,8.38,8.38,8.05,8.10,-0.05,-0.61%,"101,000"
GTYR,72.37,72.95,73.00,71.00,71.72,-0.65,-0.90%,"100,000"
ICL,29.22,29.70,30.01,29.30,29.54,0.32,1.10%,"100,000"
SYS,297.11,292.01,298.20,292.01,295.18,-1.93,-0.65%,"99,200"
MFL,24.34,24.11,24.44,23.80,23.89,-0.45,-1.85%,"97,000"
FCEPL,85.67,86.99,86.99,85.50,86.30,0.63,0.74%,"95,500"
AICL,42.95,42.05,42.98,42.00,42.00,-0.95,-2.21%,"91,500"
BNWM,39.16,39.94,42.09,39.94,40.71,1.55,3.96%,"91,000"
GWLC,27.52,26.11,28.38,26.11,27.30,-0.12,-0.44%,"86,500"
CTM,3.87,3.95,4.10,3.92,4.02,0.15,3.88%,"86,500"
FCIBL,18.39,17.75,19.10,17.02,18.05,-0.34,-1.85%,"82,500"
YOUW,3.81,4.00,4.00,3.70,3.75,-0.06,-1.57%,"81,000"
SPLCDEF,1.88,1.99,2.29,1.76,1.91,0.03,1.60%,"80,500"
FUDLM,8.61,8.51,9.03,8.40,8.50,-0.11,-1.28%,"79,500"
CPPL,193.65,193.00,193.00,188.10,190.80,-2.85,-1.47%,"79,300"
AKBL,19.01,19.00,19.15,18.90,19.05,0.04,0.21%,"74,000"
JATM,7.22,7.88,7.88,6.22,6.22,-1.00,-13.85%,"72,500"
BIPL,10.90,10.98,10.98,10.80,10.85,-0.05,-0.46%,"69,000"
AEL,9.27,9.26,10.27,9.10,10.27,1.00,10.79%,"68,000"
MDTL,1.52,1.50,1.59,1.49,1.51,-0.01,-0.66%,"65,000"
UCAPMDEF,1.20,1.30,1.46,1.16,1.16,-0.04,-3.33%,"64,500"
FPJM,2.59,2.60,2.75,2.60,2.67,0.08,3.09%,"60,500"
PILDEF,1.21,1.29,1.30,1.11,1.15,-0.06,-4.96%,"57,500"
TPLT,10.08,9.70,10.25,9.70,10.10,0.02,0.20%,"57,500"
EFGH,27.31,27.00,27.74,27.00,27.24,-0.07,-0.26%,"57,000"
SKRS,9.86,9.76,10.10,9.76,9.95,0.09,0.91%,"56,000"
ACPL,167.19,170.00,170.00,166.00,166.57,-0.62,-0.37%,"55,500"
TRSM,2.20,2.79,3.20,2.79,3.20,1.00,45.45%,"55,500"
IMSLDEF,14.23,14.00,14.25,13.91,14.01,-0.22,-1.55%,"52,500"
GADT,223.50,225.00,230.00,225.00,229.00,5.50,2.46%,"52,000"
PIM,6.01,7.00,7.01,7.00,7.01,1.00,16.64%,"51,000"
NATF,287.93,291.90,292.20,288.70,289.82,1.89,0.66%,"48,400"
PKGP,18.80,18.75,19.20,18.60,18.72,-0.08,-0.43%,"47,000"
HIRATDEF,2.75,2.74,2.77,2.61,2.77,0.02,0.73%,"47,000"
REWM,30.10,32.35,32.35,30.00,31.25,1.15,3.82%,"47,000"
ABOT,776.02,771.00,779.99,769.00,776.30,0.28,0.04%,"45,800"
ASTM,8.60,8.61,9.35,8.00,8.25,-0.35,-4.07%,"45,500"
APL,346.43,345.00,354.00,345.00,350.57,4.14,1.20%,"44,500"
PICT,181.17,182.95,184.90,182.00,182.57,1.40,0.77%,"43,000"
BILFDEF,1.52,1.56,1.68,1.55,1.61,0.09,5.92%,"43,000"
AGSML,3.01,3.00,3.03,2.91,2.93,-0.08,-2.66%,"42,000"
786,14.07,13.99,13.99,13.30,13.44,-0.63,-4.48%,"41,500"
IGIL,45.40,45.95,46.00,45.95,46.00,0.60,1.32%,"41,500"
SHDT,39.01,37.51,39.75,37.51,38.18,-0.83,-2.13%,"41,000"
KASBM,1.20,1.30,1.30,1.15,1.15,-0.05,-4.17%,"40,500"
NEXT,11.90,11.50,12.00,11.50,11.98,0.08,0.67%,"39,500"
ICIXD,737.79,731.00,744.99,730.00,738.62,0.83,0.11%,"38,650"
BPL,36.40,35.80,36.99,35.80,36.40,0.00,0.00%,"38,500"
GVGL,42.40,42.00,43.89,41.05,42.51,0.11,0.26%,"37,000"
FATIMA,29.27,29.11,29.70,28.90,29.44,0.17,0.58%,"37,000"
SNBL,9.49,9.60,9.68,9.52,9.62,0.13,1.37%,"36,500"
KOHC,198.23,200.00,203.85,197.00,199.86,1.63,0.82%,"36,400"
AHCL,44.70,43.51,43.58,43.50,43.53,-1.17,-2.62%,"35,500"
DKLDEF,5.33,5.31,5.40,5.04,5.11,-0.22,-4.13%,"34,500"
FECTC,37.12,37.25,38.24,36.60,37.13,0.01,0.03%,"32,500"
PKGS,505.07,506.00,512.00,501.02,504.91,-0.16,-0.03%,"32,300"
GRYL,7.25,7.18,8.00,7.00,7.89,0.64,8.83%,"32,000"
BERG,88.91,88.50,91.00,88.50,89.75,0.84,0.94%,"31,500"
SSML,4.26,4.20,4.20,4.01,4.06,-0.20,-4.69%,"26,500"
FML,100.00,101.00,104.00,101.00,103.54,3.54,3.54%,"26,000"
UBDL,33.90,33.95,35.01,33.95,34.95,1.05,3.10%,"25,500"
SINDM,11.53,11.84,11.84,11.26,11.26,-0.27,-2.34%,"25,000"
RICL,7.00,6.75,7.20,6.75,7.11,0.11,1.57%,"24,500"
AHLXD,52.50,53.99,54.11,52.60,53.00,0.50,0.95%,"23,500"
DFSM,1.92,1.86,2.04,1.86,2.04,0.12,6.25%,"23,500"
TSPLXD,4.03,4.05,4.10,4.00,4.00,-0.03,-0.74%,"22,500"
ALTN,27.75,29.15,29.15,27.10,27.10,-0.65,-2.34%,"21,500"
SPWL,17.15,17.50,17.50,17.11,17.16,0.01,0.06%,"21,500"
ZTL,7.80,7.75,8.10,7.26,7.52,-0.28,-3.59%,"20,500"
UNICXD,7.50,7.41,7.45,7.41,7.45,-0.05,-0.67%,"20,500"
KOHE,36.00,36.00,36.00,35.99,36.00,0.00,0.00%,"20,500"
FNBMDEF,1.28,1.25,1.33,1.25,1.33,0.05,3.91%,"20,500"
TRIPF,164.45,165.00,167.00,165.00,165.32,0.87,0.53%,"19,500"
MTILDEF,6.05,5.60,6.49,5.60,6.23,0.18,2.98%,"19,500"
JDMT,89.73,83.10,87.90,83.10,87.00,-2.73,-3.04%,"19,000"
THALL,419.00,415.00,424.90,415.00,420.68,1.68,0.40%,"18,900"
IGIHL,218.19,218.01,221.40,215.11,219.18,0.99,0.45%,"18,700"
KML,41.10,41.50,43.00,41.00,43.00,1.90,4.62%,"18,500"
HRPL,37.84,38.48,38.48,37.62,37.93,0.09,0.24%,"18,000"
SLL,4.00,3.70,3.70,3.40,3.50,-0.50,-12.50%,"17,500"
MTL,882.63,885.03,898.98,880.00,885.35,2.72,0.31%,"17,000"
SITC,340.00,321.00,337.00,315.01,316.77,-23.23,-6.83%,"16,800"
DEL,6.25,6.10,6.15,5.71,5.71,-0.54,-8.64%,"16,000"
BAPLDEF,19.01,20.00,20.43,20.00,20.43,1.42,7.47%,"15,500"
PCAL,144.43,142.50,144.50,142.00,143.46,-0.97,-0.67%,"14,800"
CWSM,2.10,2.10,2.18,2.10,2.11,0.01,0.48%,"14,500"
PNSC,90.00,91.00,92.00,90.51,90.85,0.85,0.94%,"14,500"
MARIXD,"1,407.19","1,427.99","1,427.99","1,385.26","1,398.09",-9.10,-0.65%,"13,860"
DWSMDEF,3.24,3.20,3.25,3.14,3.22,-0.02,-0.62%,"13,500"
PPP,103.00,102.00,104.00,100.25,100.25,-2.75,-2.67%,"12,500"
JSML,21.85,21.85,21.87,21.80,21.80,-0.05,-0.23%,"12,500"
ALACXR,7.85,7.70,7.70,7.61,7.66,-0.19,-2.42%,"12,000"
PKGIDEF,2.89,2.88,2.90,2.88,2.90,0.01,0.35%,"12,000"
SHFA,257.00,260.00,263.80,257.00,261.67,4.67,1.82%,"11,700"
JLICL,441.93,437.06,473.99,437.06,460.00,18.07,4.09%,"11,700"
ZIL,111.09,110.99,111.00,107.00,107.09,-4.00,-3.60%,"11,100"
SHNI,4.48,4.25,4.50,4.25,4.40,-0.08,-1.79%,"11,000"
PAKD,65.96,63.70,67.65,63.70,65.29,-0.67,-1.02%,"10,500"
PINL,6.84,6.15,6.85,6.00,6.37,-0.47,-6.87%,"10,000"
CYAN,35.12,35.50,35.50,34.70,34.72,-0.40,-1.14%,"10,000"
MUREB,663.11,670.00,684.00,650.00,660.39,-2.72,-0.41%,"9,050"
ASHT,11.75,0.00,11.06,11.06,11.75,0.00,0.00%,"9,000"
NCMLDEF,3.70,3.90,3.99,3.70,3.70,0.00,0.00%,"9,000"
BWHL,69.99,64.75,75.23,64.75,75.23,5.24,7.49%,"8,500"
DYNO,186.01,186.01,188.00,186.01,186.01,0.00,0.00%,"8,000"
MFFL,263.19,282.92,282.92,280.00,282.92,19.73,7.50%,"7,400"
SRVI,724.09,730.00,736.00,725.00,733.78,9.69,1.34%,"6,850"
SSOM,56.20,55.00,56.90,52.50,52.76,-3.44,-6.12%,"6,500"
HABSM,36.80,36.80,36.85,36.80,36.80,0.00,0.00%,"6,500"
HINOON,629.50,645.00,646.90,610.00,629.55,0.05,0.01%,"5,550"
SHSML,103.00,103.00,103.00,100.00,100.00,-3.00,-2.91%,"5,500"
JSGCL,67.50,67.00,68.49,66.50,66.50,-1.00,-1.48%,"5,500"
ATBA,219.75,225.00,226.00,218.00,218.77,-0.98,-0.45%,"5,500"
BIPLS,10.79,10.05,10.90,10.00,10.90,0.11,1.02%,"5,500"
NPL,22.28,22.12,22.60,22.12,22.60,0.32,1.44%,"5,500"
PAKOXY,154.63,154.02,156.69,154.01,154.97,0.34,0.22%,"5,100"
CHAS,98.90,98.00,98.00,95.12,95.13,-3.77,-3.81%,"5,000"
GSKCH,305.55,309.00,309.00,305.00,305.01,-0.54,-0.18%,"4,900"
SEPL,215.44,215.00,215.00,211.00,212.65,-2.79,-1.30%,"4,700"
GFIL,4.38,4.69,4.69,4.30,4.30,-0.08,-1.83%,"4,500"
SMTM,3.72,3.90,3.90,3.73,3.73,0.01,0.27%,"4,500"
UVIC,5.34,6.25,6.25,5.00,5.00,-0.34,-6.37%,"4,000"
FRCL,13.66,12.77,14.45,12.70,14.22,0.56,4.10%,"4,000"
CENI,23.20,22.26,22.26,22.25,22.26,-0.94,-4.05%,"3,500"
JGICL,46.00,45.70,45.75,45.70,45.74,-0.26,-0.57%,"3,500"
BUXL,56.99,0.00,56.99,56.99,56.99,0.00,0.00%,"3,500"
MRNS,75.47,75.51,76.99,75.51,76.45,0.98,1.30%,"3,500"
FIBLM,3.00,3.01,3.10,3.01,3.10,0.10,3.33%,"3,500"
BWCL,160.12,160.00,161.00,158.52,158.63,-1.49,-0.93%,"3,300"
HINO,698.34,700.02,700.02,685.00,689.00,-9.34,-1.34%,"3,200"
HMM,10.00,9.25,9.75,9.25,9.54,-0.46,-4.60%,"3,000"
PRWM,43.99,42.50,43.00,42.50,42.88,-1.11,-2.52%,"3,000"
UDPL,43.38,44.00,44.00,43.00,43.00,-0.38,-0.88%,"3,000"
JVDC,23.73,23.21,23.65,23.21,23.56,-0.17,-0.72%,"3,000"
DLLXD,193.95,193.50,195.00,193.50,195.00,1.05,0.54%,"3,000"
HIFA,3.66,3.33,3.70,3.33,3.69,0.03,0.82%,"3,000"
OMLDEF,10.00,10.89,11.00,10.89,10.90,0.90,9.00%,"3,000"
AGTL,380.00,380.00,389.00,380.00,388.00,8.00,2.11%,"2,800"
FTMM,15.55,14.51,14.99,14.50,14.50,-1.05,-6.75%,"2,500"
REDCO,6.90,6.70,6.70,6.60,6.60,-0.30,-4.35%,"2,500"
TSMF,3.61,4.50,4.50,3.50,3.50,-0.11,-3.05%,"2,500"
JKSM,42.00,42.00,42.25,41.00,41.00,-1.00,-2.38%,"2,500"
FFLM,3.98,3.90,3.90,3.90,3.90,-0.08,-2.01%,"2,500"
ARM,11.70,12.00,12.00,11.03,11.48,-0.22,-1.88%,"2,500"
SAIF,17.00,17.00,17.00,16.70,16.73,-0.27,-1.59%,"2,500"
ORIXM,19.01,19.30,19.30,18.30,19.00,-0.01,-0.05%,"2,500"
ATIL,58.50,59.00,59.00,58.50,58.50,0.00,0.00%,"2,500"
ABL,84.86,84.01,85.84,84.01,85.00,0.14,0.16%,"2,500"
SANSM,17.61,16.50,17.74,16.29,17.74,0.13,0.74%,"2,500"
KOHPDEF,2.18,2.15,2.20,2.15,2.20,0.02,0.92%,"2,500"
LEUL,14.00,14.00,14.50,14.00,14.50,0.50,3.57%,"2,500"
SASML,14.40,13.35,13.36,13.32,13.32,-1.08,-7.50%,"2,000"
KCL,27.00,25.00,25.00,25.00,25.00,-2.00,-7.41%,"2,000"
JOPPDEF,48.30,45.15,46.00,45.00,45.00,-3.30,-6.83%,"2,000"
PHDL,107.50,102.00,102.70,102.00,102.50,-5.00,-4.65%,"2,000"
POML,150.00,149.00,150.00,148.00,148.80,-1.20,-0.80%,"2,000"
WAHN,238.50,245.00,249.89,241.00,241.45,2.95,1.24%,"2,000"
STJT,93.36,100.36,100.36,95.01,95.01,1.65,1.77%,"2,000"
MSCL,10.03,9.50,11.03,9.50,10.37,0.34,3.39%,"2,000"
TOWL,80.00,81.00,82.89,81.00,82.89,2.89,3.61%,"2,000"
EFUG,120.00,124.95,124.95,118.06,118.07,-1.93,-1.61%,"1,900"
INDUXD,"1,336.76","1,339.00","1,380.00","1,339.00","1,353.42",16.66,1.25%,"1,850"
EXIDE,358.94,362.00,362.00,351.00,352.44,-6.50,-1.81%,"1,500"
HICL,9.40,9.39,9.40,9.39,9.40,0.00,0.00%,"1,500"
ADOS,25.50,27.19,27.19,25.02,25.71,0.21,0.82%,"1,500"
BCL,72.70,70.50,74.99,70.00,74.99,2.29,3.15%,"1,500"
MIRKS,80.00,85.00,85.00,85.00,85.00,5.00,6.25%,"1,500"
SCL,226.01,215.02,224.98,215.02,222.99,-3.02,-1.34%,"1,400"
SHEZ,242.94,241.00,246.50,241.00,242.80,-0.14,-0.06%,"1,400"
TICL,249.15,259.00,259.00,250.00,250.00,0.85,0.34%,"1,100"
ASLPS,21.50,20.00,20.00,20.00,20.00,-1.50,-6.98%,"1,000"
SIBL,8.02,7.53,7.53,7.52,7.53,-0.49,-6.11%,"1,000"
ORM,8.10,8.10,8.10,7.85,7.85,-0.25,-3.09%,"1,000"
NICL,80.48,80.00,80.00,80.00,80.00,-0.48,-0.60%,"1,000"
AGIC,23.80,0.00,22.25,22.25,23.80,0.00,0.00%,"1,000"
SCBPL,31.00,31.08,31.08,31.08,31.08,0.08,0.26%,"1,000"
PSYL,17.63,17.31,18.40,17.31,17.86,0.23,1.30%,"1,000"
AABS,312.00,320.00,320.00,319.70,320.00,8.00,2.56%,"1,000"
EMCO,28.10,29.00,29.00,29.00,29.00,0.90,3.20%,"1,000"
AGIL,227.63,227.90,236.99,227.90,236.00,8.37,3.68%,"1,000"
KHTC,254.84,251.01,265.00,251.01,265.00,10.16,3.99%,"1,000"
FEM,3.47,3.66,3.69,3.66,3.68,0.21,6.05%,"1,000"
MSOT,60.51,58.01,64.67,58.01,64.67,4.16,6.87%,"1,000"
BNL,48.66,52.30,52.30,52.30,52.30,3.64,7.48%,"1,000"
SIEM,590.00,599.00,599.00,585.00,590.00,0.00,0.00%,800
PRET,231.00,235.00,245.00,234.00,241.50,10.50,4.55%,800
ARPL,588.14,595.00,595.00,595.00,595.00,6.86,1.17%,650
KHSM,7.86,6.86,6.86,6.86,6.86,-1.00,-12.72%,500
NAGC,46.17,43.02,43.02,43.02,43.02,-3.15,-6.82%,500
AKDCL,114.01,108.01,108.01,108.01,108.01,-6.00,-5.26%,500
PMRS,500.00,470.00,475.00,470.00,475.00,-25.00,-5.00%,500
LPGL,16.11,15.70,15.70,15.70,15.70,-0.41,-2.55%,500
BOK,13.95,13.61,13.61,13.61,13.61,-0.34,-2.44%,500
ZAHID,21.00,20.60,20.60,20.60,20.60,-0.40,-1.90%,500
MACFL,24.25,24.99,24.99,24.99,24.25,0.00,0.00%,500
