SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
PAEL,41.53,42.49,42.49,40.70,40.88,-0.65,-1.57%,"5,451,500"
AGHA,38.05,38.01,40.39,38.00,39.45,1.40,3.68%,"5,183,000"
PIBTL,12.53,12.53,12.65,12.51,12.54,0.01,0.08%,"4,217,000"
GGGLR1,5.49,5.31,5.90,5.01,5.58,0.09,1.64%,"4,137,500"
GAIL,7.42,7.59,7.82,7.15,7.59,0.17,2.29%,"4,135,500"
CSIL,2.98,2.86,3.27,2.86,3.21,0.23,7.72%,"3,748,500"
GGGL,16.30,16.55,17.52,16.00,17.07,0.77,4.72%,"3,735,500"
MDTL,2.56,2.51,2.80,2.50,2.76,0.20,7.81%,"3,198,500"
EPCL,48.01,48.00,49.80,48.00,48.71,0.70,1.46%,"3,183,500"
ECOP,32.46,33.00,34.89,33.00,34.89,2.43,7.49%,"3,160,000"
TOMCL,35.05,35.20,37.67,35.20,37.67,2.62,7.48%,"3,139,500"
ANL,31.90,31.90,32.50,31.16,31.40,-0.50,-1.57%,"3,109,000"
FNEL,16.86,17.01,17.80,16.86,16.95,0.09,0.53%,"3,079,000"
LOADS,16.11,16.06,16.75,16.05,16.68,0.57,3.54%,"3,034,000"
FFL,16.99,16.81,17.30,16.81,16.94,-0.05,-0.29%,"2,599,000"
ICL,38.36,37.00,41.22,37.00,40.11,1.75,4.56%,"2,472,000"
ASTL,47.75,47.98,48.75,47.55,47.69,-0.05,-0.10%,"2,358,000"
ICIBL,3.56,3.45,3.72,3.45,3.51,-0.05,-1.40%,"2,354,000"
HTL,95.38,96.31,97.50,90.00,90.91,-4.83,-5.04%,"2,309,500"
PTC,8.91,9.00,9.00,8.87,8.92,0.01,0.11%,"2,182,500"
MEBL,105.33,103.00,106.00,102.00,105.19,-0.14,-0.13%,"2,180,815"
UBL,128.02,129.35,129.35,127.00,128.15,0.13,0.10%,"2,122,505"
NRL,556.35,560.00,572.00,556.01,567.60,11.25,2.02%,"2,072,900"
ISL,93.53,94.00,94.80,92.55,92.82,-0.71,-0.76%,"2,000,548"
FFBL,26.74,26.74,27.04,26.45,26.61,-0.13,-0.49%,"1,912,500"
ASL,24.15,24.10,24.48,23.90,24.01,-0.14,-0.58%,"1,873,500"
ATRL,221.48,222.00,224.48,220.00,221.20,-0.28,-0.13%,"1,868,600"
TPL,8.20,8.30,8.30,7.86,7.95,-0.25,-3.05%,"1,865,000"
LOTCHEM,14.96,15.00,15.30,14.95,15.01,0.05,0.33%,"1,827,000"
HBL,124.89,125.49,126.97,123.00,123.80,-1.09,-0.87%,"1,730,848"
GGL,15.01,15.00,15.33,14.90,15.08,0.07,0.47%,"1,709,000"
CRTM,35.32,35.00,37.96,34.51,37.89,2.57,7.28%,"1,646,000"
PPL,91.48,91.02,92.49,91.02,91.84,0.52,0.57%,"1,576,776"
FABL,17.32,17.30,17.70,16.80,17.48,0.16,0.92%,"1,572,500"
PACE,4.49,4.43,4.58,4.41,4.46,-0.03,-0.67%,"1,544,500"
PASL,1.30,1.34,1.35,1.27,1.30,0.00,0.00%,"1,514,000"
EFERT,64.76,64.60,65.10,64.35,64.97,0.21,0.32%,"1,441,673"
DFMLDEF,6.91,7.00,7.34,7.00,7.21,0.30,4.34%,"1,384,500"
MACFL,23.48,24.25,24.50,22.01,22.17,-1.31,-5.58%,"1,379,500"
GHGLR3,34.07,34.10,35.00,33.50,34.42,0.35,1.03%,"1,317,500"
PSMC,278.02,279.79,291.00,277.99,282.98,4.96,1.78%,"1,266,500"
PIOC,138.45,139.50,141.80,137.60,137.91,-0.54,-0.39%,"1,236,500"
GATM,55.20,54.70,55.69,53.82,53.98,-1.22,-2.21%,"1,232,500"
KOSM,4.25,4.29,4.35,4.25,4.26,0.01,0.24%,"1,226,000"
NML,121.48,121.90,122.30,119.75,120.05,-1.43,-1.18%,"1,195,500"
SAZEW,181.04,182.75,186.30,180.01,182.48,1.44,0.80%,"1,163,000"
HIRATDEF,4.60,4.62,4.74,4.22,4.27,-0.33,-7.17%,"1,111,500"
BIPL,12.75,12.75,13.15,12.65,13.09,0.34,2.67%,"1,053,000"
OGDC,111.00,110.15,111.43,109.91,110.90,-0.10,-0.09%,"1,031,407"
ITTEFAQ,18.82,19.00,19.79,18.85,19.07,0.25,1.33%,"1,002,000"
GTYR,88.19,89.30,94.80,88.10,94.80,6.61,7.50%,"995,500"
FCSC,1.88,1.92,1.94,1.84,1.87,-0.01,-0.53%,"985,000"
SHEL,200.81,201.21,211.50,200.53,207.82,7.01,3.49%,"982,400"
SNGP,40.15,40.25,40.49,39.85,40.05,-0.10,-0.25%,"978,089"
CTM,7.00,6.65,7.24,6.65,6.83,-0.10,-1.44%,"973,000"
AKBL,24.49,24.50,24.79,24.15,24.70,0.21,0.86%,"970,500"
NCL,53.89,54.19,54.74,53.25,53.45,-0.44,-0.82%,"898,000"
STPL,18.39,18.38,18.95,18.38,18.69,0.30,1.63%,"887,500"
DOL,31.27,31.21,31.50,30.45,30.83,-0.44,-1.41%,"823,000"
ILP,68.50,69.47,70.20,68.50,69.85,1.35,1.97%,"803,500"
GHNL,119.41,119.25,121.30,117.81,118.40,-1.01,-0.85%,"761,000"
JSBL,6.66,6.65,6.75,6.61,6.67,0.01,0.15%,"752,500"
PKGP,29.00,29.00,29.09,28.51,29.00,0.00,0.00%,"732,500"
NBP,39.03,39.05,39.50,38.80,39.38,0.35,0.90%,"667,000"
HUBC,85.23,85.65,86.00,84.91,85.04,-0.19,-0.22%,"645,494"
FLYNG,12.52,12.50,13.10,12.50,12.62,0.10,0.80%,"644,000"
NRSL,12.30,12.49,12.50,12.20,12.23,-0.07,-0.57%,"620,000"
WAVES,25.97,26.24,26.24,25.65,25.70,-0.27,-1.04%,"605,500"
PSO,246.75,247.98,250.00,243.19,245.20,-1.55,-0.63%,"604,327"
GHGLXD,47.57,48.00,48.00,46.50,46.98,-0.59,-1.24%,"599,500"
SSGC,14.19,14.47,14.47,14.14,14.20,0.01,0.07%,"559,000"
INIL,207.74,209.00,210.45,206.10,206.62,-1.12,-0.54%,"487,300"
TREET,31.76,31.56,32.00,31.20,31.33,-0.43,-1.35%,"486,000"
LUCK,835.07,838.75,845.50,825.03,831.16,-3.91,-0.47%,"482,290"
PSX,16.34,16.34,16.40,15.80,15.95,-0.39,-2.39%,"459,000"
QUICE,4.85,4.94,5.05,4.86,4.92,0.07,1.44%,"427,000"
KOHC,245.50,246.85,262.00,244.00,246.68,1.18,0.48%,"416,900"
KOHE,40.43,42.97,43.46,41.65,43.46,3.03,7.49%,"406,500"
CHCC,178.44,177.00,181.40,175.00,175.99,-2.45,-1.37%,"392,400"
ENGRO,302.02,302.00,305.15,301.00,301.66,-0.36,-0.12%,"390,597"
SYS,494.67,497.85,511.11,494.67,502.88,8.21,1.66%,"383,200"
GHNI,307.84,309.70,311.00,304.36,305.34,-2.50,-0.81%,"370,600"
BILFDEF,1.44,1.45,1.50,1.35,1.42,-0.02,-1.39%,"318,500"
THCCL,19.45,19.26,19.84,19.05,19.37,-0.08,-0.41%,"317,500"
TRIPF,184.85,190.00,190.00,179.00,185.75,0.90,0.49%,"304,800"
IGIHL,184.99,185.00,188.00,183.15,184.31,-0.68,-0.37%,"298,000"
STCL,25.93,26.35,26.35,25.75,25.80,-0.13,-0.50%,"291,500"
POLXD,402.31,400.01,403.45,396.00,398.67,-3.64,-0.90%,"283,746"
RPL,35.33,35.95,37.00,34.96,35.12,-0.21,-0.59%,"277,000"
MCB,185.08,186.00,186.95,181.15,184.91,-0.17,-0.09%,"258,089"
SEARL,275.05,273.50,276.77,271.00,271.63,-3.42,-1.24%,"253,558"
NATF,231.48,232.02,236.95,220.00,225.57,-5.91,-2.55%,"252,700"
DCRXD,10.03,10.01,10.10,9.70,10.02,-0.01,-0.10%,"248,000"
YOUW,4.44,4.50,4.55,4.37,4.38,-0.06,-1.35%,"238,000"
DSIL,3.29,3.37,3.79,3.36,3.39,0.10,3.04%,"227,500"
SBL,7.60,7.41,7.80,7.41,7.70,0.10,1.32%,"222,000"
SPWL,16.08,16.00,16.17,15.91,15.99,-0.09,-0.56%,"219,000"
BAHL,72.11,72.00,72.45,71.25,71.99,-0.12,-0.17%,"207,246"
FDIBL,2.57,2.56,2.70,2.55,2.57,0.00,0.00%,"206,000"
GWLC,43.73,42.51,44.99,42.51,44.66,1.17,2.69%,"200,000"
ACPL,176.63,178.50,180.00,175.00,177.63,1.00,0.57%,"199,100"
SNBL,10.54,10.64,10.75,10.40,10.45,-0.09,-0.85%,"195,000"
AGP,130.35,130.00,131.00,126.00,127.99,-2.35,-1.80%,"167,600"
AHCL,39.59,39.60,40.90,39.60,40.54,0.95,2.40%,"167,000"
FFC,109.03,109.01,109.50,108.75,109.14,0.11,0.10%,"163,348"
KTML,78.74,77.50,80.19,77.01,78.04,-0.70,-0.89%,"157,500"
HCAR,298.63,298.63,303.90,297.05,298.17,-0.46,-0.15%,"155,700"
IMLDEF,32.35,32.50,33.00,32.00,32.00,-0.35,-1.08%,"155,000"
SPL,31.94,32.00,32.40,31.50,31.53,-0.41,-1.28%,"150,500"
TRPOL,8.96,9.00,9.08,8.90,9.01,0.05,0.56%,"145,000"
MFL,24.90,24.60,25.79,24.25,25.47,0.57,2.29%,"138,000"
ADAMSDEF,32.20,32.75,34.61,32.75,34.36,2.16,6.71%,"137,500"
GVGL,61.29,63.00,65.88,63.00,65.49,4.20,6.85%,"137,000"
PILDEF,1.61,1.75,1.75,1.60,1.70,0.09,5.59%,"130,500"
CEPB,117.29,116.10,118.99,116.10,117.13,-0.16,-0.14%,"126,400"
KOIL,9.07,9.20,9.20,8.65,8.80,-0.27,-2.98%,"125,500"
BAFL,33.81,34.10,34.44,33.80,34.15,0.34,1.01%,"125,266"
SAIF,15.70,16.10,16.80,15.70,16.07,0.37,2.36%,"121,500"
FATIMA,28.67,28.50,28.80,28.50,28.75,0.08,0.28%,"119,500"
BNL,50.75,51.00,54.00,50.52,52.78,2.03,4.00%,"115,500"
HMB,36.49,36.35,36.40,35.00,36.38,-0.11,-0.30%,"111,000"
PREMA,18.46,18.46,18.60,18.35,18.42,-0.04,-0.22%,"103,500"
LPL,17.03,16.96,17.05,16.81,16.90,-0.13,-0.76%,"101,000"
EPQL,22.00,22.00,22.20,21.90,21.96,-0.04,-0.18%,"100,500"
JATM,13.24,13.99,14.24,13.24,14.24,1.00,7.55%,"97,000"
CLOV,70.90,71.00,71.35,70.00,70.33,-0.45,-0.64%,"95,500"
AICL,44.01,44.55,45.00,44.00,44.33,0.32,0.73%,"93,500"
HRPL,33.70,32.70,35.44,32.60,34.98,1.28,3.80%,"90,500"
MTL,"1,207.58","1,207.00","1,298.14","1,207.00","1,298.14",90.56,7.50%,"82,240"
SKRS,9.88,9.88,10.50,9.70,9.94,0.06,0.61%,"82,000"
DFSM,2.45,2.55,2.55,2.40,2.47,0.02,0.82%,"71,000"
ABL,83.02,83.00,83.34,82.38,82.42,-0.60,-0.72%,"66,500"
FEROZ,323.22,324.00,325.50,320.16,321.04,-2.18,-0.67%,"65,800"
REDCO,7.96,7.76,8.29,7.60,8.21,0.25,3.14%,"65,000"
ESBL,10.02,10.00,10.32,9.97,10.01,-0.01,-0.10%,"63,000"
SMCPL,7.86,8.00,8.01,7.85,7.87,0.01,0.13%,"62,500"
SRVI,940.13,959.00,965.00,941.00,948.64,8.51,0.91%,"62,100"
NCPL,17.14,16.93,17.10,16.80,17.08,-0.06,-0.35%,"59,500"
CWSMDEF,2.85,2.99,2.99,2.75,2.77,-0.08,-2.81%,"56,000"
FCEPL,74.23,73.20,74.40,73.20,73.51,-0.72,-0.97%,"56,000"
TSBL,10.00,11.00,11.00,10.00,11.00,1.00,10.00%,"55,000"
AGSML,6.23,6.34,6.45,6.10,6.20,-0.03,-0.48%,"54,500"
SERF,12.34,12.34,12.69,12.15,12.30,-0.04,-0.32%,"54,000"
OLPL,25.60,25.79,25.99,25.50,25.64,0.04,0.16%,"54,000"
SMBLDEF,1.78,1.87,1.87,1.75,1.83,0.05,2.81%,"53,500"
DWSMDEF,2.98,2.76,3.00,2.76,2.90,-0.08,-2.68%,"53,000"
CSAP,80.92,80.00,82.48,79.55,80.83,-0.09,-0.11%,"53,000"
TPLT,9.90,9.97,10.00,9.77,10.00,0.10,1.01%,"52,000"
PMI,2.18,2.24,2.55,2.15,2.35,0.17,7.80%,"52,000"
RICL,7.50,7.00,7.00,7.00,7.00,-0.50,-6.67%,"50,000"
DYNO,240.03,240.00,250.00,234.00,240.51,0.48,0.20%,"48,900"
AHL,74.44,75.00,75.00,74.00,74.00,-0.44,-0.59%,"47,000"
GLAXO,185.89,186.49,186.66,183.00,184.26,-1.63,-0.88%,"46,700"
PIM,5.54,6.40,6.54,5.75,5.90,0.36,6.50%,"46,500"
ALAC,7.03,7.10,7.30,7.00,7.04,0.01,0.14%,"43,000"
HAEL,10.60,11.20,11.50,10.22,10.77,0.17,1.60%,"43,000"
KASBM,2.57,2.58,2.74,2.57,2.67,0.10,3.89%,"42,500"
786,10.81,11.10,11.25,10.75,11.00,0.19,1.76%,"41,500"
MERIT,15.17,15.15,15.15,14.72,14.81,-0.36,-2.37%,"38,500"
HSM,20.00,20.02,20.02,19.60,19.77,-0.23,-1.15%,"38,500"
SPEL,43.39,43.40,43.60,42.60,43.08,-0.31,-0.71%,"37,000"
PICT,160.79,161.49,162.50,160.20,160.97,0.18,0.11%,"36,500"
SPLCDEF,1.50,1.51,1.60,1.51,1.52,0.02,1.33%,"33,500"
DAWH,122.00,123.00,123.90,120.10,121.89,-0.11,-0.09%,"33,161"
ATBA,314.13,312.00,313.90,304.10,306.50,-7.63,-2.43%,"31,500"
BERG,102.31,100.10,102.30,100.10,101.45,-0.86,-0.84%,"31,000"
SSML,11.07,11.01,11.25,11.00,11.17,0.10,0.90%,"31,000"
IBLHL,118.34,117.51,119.49,116.00,117.90,0.56,0.48%,"29,000"
BWCL,178.00,178.00,181.50,178.00,179.58,1.58,0.89%,"28,700"
PAKMI,2.93,2.81,3.24,2.80,3.02,0.09,3.07%,"28,500"
SHDT,36.50,36.50,37.79,36.00,36.51,0.01,0.03%,"28,000"
PPP,94.00,90.20,94.99,89.00,94.32,0.32,0.34%,"26,500"
PAKRI,25.90,26.25,27.25,25.80,26.87,0.97,3.75%,"26,500"
NICLXD,106.00,106.99,111.00,106.99,110.32,4.32,4.08%,"26,000"
TATM,64.50,66.00,69.33,64.50,69.00,4.50,6.98%,"26,000"
AGTL,359.82,360.00,375.00,358.00,370.76,10.94,3.04%,"25,600"
UVIC,5.50,5.10,5.10,5.08,5.08,-0.42,-7.64%,"25,000"
FECM,3.25,3.15,3.59,3.00,3.47,0.22,6.77%,"24,500"
SITC,380.01,380.50,384.00,371.00,372.81,-7.20,-1.89%,"24,400"
PAKD,127.73,128.00,129.00,126.00,127.00,-0.73,-0.57%,"23,500"
PKGS,508.40,513.01,519.98,510.00,516.82,8.42,1.66%,"23,050"
UDPL,63.50,63.99,63.99,61.90,62.50,-1.00,-1.57%,"22,500"
CPALDEF,9.00,10.00,10.00,9.40,9.99,0.99,11.00%,"20,500"
INDU,"1,141.19","1,149.99","1,150.00","1,120.00","1,129.61",-11.58,-1.01%,"20,120"
GSKCH,275.30,262.12,280.00,262.12,273.39,-1.91,-0.69%,"18,900"
ICIXD,845.55,850.00,850.00,830.00,843.70,-1.85,-0.22%,"17,500"
CYAN,49.83,51.75,51.75,49.60,50.00,0.17,0.34%,"17,000"
ASTM,9.00,9.10,9.10,9.00,9.00,0.00,0.00%,"16,000"
MZNP-ETF,11.54,11.66,11.66,11.55,11.58,0.04,0.35%,"16,000"
AKDCL,488.67,498.00,525.32,498.00,525.28,36.61,7.49%,"16,000"
BIFO,154.94,153.50,156.50,153.11,154.02,-0.92,-0.59%,"15,600"
THALL,438.31,426.11,453.00,424.00,446.95,8.64,1.97%,"15,100"
FRSM,41.00,41.00,41.00,40.00,40.09,-0.91,-2.22%,"15,000"
TPLP,9.88,9.80,9.82,9.80,9.82,-0.06,-0.61%,"15,000"
GFIL,5.43,5.70,6.10,5.43,6.08,0.65,11.97%,"15,000"
CHASXD,70.05,71.00,73.50,68.00,72.00,1.95,2.78%,"14,000"
UNIC,8.00,8.00,8.30,8.00,8.05,0.05,0.63%,"13,500"
DEL,6.76,7.25,7.53,7.15,7.32,0.56,8.28%,"13,500"
CPPL,223.74,224.99,225.50,221.00,222.52,-1.22,-0.55%,"13,400"
APLXD,339.51,340.00,344.00,340.00,341.05,1.54,0.45%,"13,400"
ATLH,479.50,455.01,470.00,444.00,451.35,-28.15,-5.87%,"13,300"
EFGH,23.09,22.10,22.95,22.10,22.95,-0.14,-0.61%,"13,000"
RAVT,16.75,16.50,17.02,16.30,16.50,-0.25,-1.49%,"12,500"
MARI,"1,595.37","1,595.00","1,596.00","1,567.00","1,588.95",-6.42,-0.40%,"12,240"
HIFA,3.30,3.30,3.48,3.30,3.48,0.18,5.45%,"12,000"
FML,109.94,111.00,111.00,109.94,110.70,0.76,0.69%,"11,500"
BIPLS,16.03,16.02,16.02,15.00,15.00,-1.03,-6.43%,"11,000"
ZTL,13.86,13.38,13.38,12.83,13.00,-0.86,-6.20%,"11,000"
ADMM,131.50,131.00,132.00,129.01,130.50,-1.00,-0.76%,"11,000"
SHFA,230.58,234.98,234.98,230.00,230.66,0.08,0.03%,"10,900"
REWM,44.21,44.00,44.10,44.00,44.10,-0.11,-0.25%,"10,500"
TSPLXD,5.06,5.49,5.49,5.06,5.13,0.07,1.38%,"10,500"
SNAI,75.00,79.00,79.00,78.98,79.00,4.00,5.33%,"10,500"
MSCL,19.09,17.66,19.10,17.66,18.06,-1.03,-5.40%,"9,000"
JSGCL,82.00,80.01,80.05,80.00,80.00,-2.00,-2.44%,"9,000"
KHSM,11.40,12.20,12.20,11.50,11.62,0.22,1.93%,"9,000"
FECTC,38.69,38.70,39.70,38.05,39.60,0.91,2.35%,"9,000"
BCL,114.33,114.00,114.00,106.50,106.66,-7.67,-6.71%,"8,900"
FZCM,188.83,196.00,202.99,194.00,198.34,9.51,5.04%,"8,600"
ATIL,63.68,62.53,63.50,62.50,63.50,-0.18,-0.28%,"8,500"
SERT,17.50,17.30,18.80,17.30,17.51,0.01,0.06%,"8,500"
SMTMDEF,8.63,8.95,8.95,8.92,8.93,0.30,3.48%,"8,500"
WAHN,227.04,222.00,228.50,220.00,222.76,-4.28,-1.89%,"7,900"
NPL,23.90,23.60,24.02,23.20,24.02,0.12,0.50%,"7,500"
BUXL,64.70,61.00,66.00,61.00,65.98,1.28,1.98%,"7,500"
PAKOXY,155.25,157.94,157.94,154.53,157.35,2.10,1.35%,"7,400"
KML,37.50,37.25,37.25,37.00,37.04,-0.46,-1.23%,"7,000"
BNWM,47.00,46.25,48.00,46.00,46.58,-0.42,-0.89%,"7,000"
ORIXM,17.70,18.00,18.00,17.63,17.85,0.15,0.85%,"7,000"
EFUG,118.30,119.00,120.00,117.00,119.28,0.98,0.83%,"6,500"
KSBP,338.90,315.10,347.00,313.55,318.51,-20.39,-6.02%,"6,300"
LEUL,20.62,20.00,21.65,20.00,20.95,0.33,1.60%,"6,000"
NCMLDEF,5.06,5.50,5.50,5.36,5.36,0.30,5.93%,"6,000"
PCAL,145.68,146.00,147.00,145.52,146.28,0.60,0.41%,"5,800"
SINDM,8.63,8.69,8.69,8.68,8.69,0.06,0.70%,"5,500"
POML,264.95,275.00,279.50,264.95,269.76,4.81,1.82%,"5,300"
PINL,5.39,5.30,5.35,5.01,5.06,-0.33,-6.12%,"5,000"
DAAG,16.64,15.70,16.70,15.70,16.03,-0.61,-3.67%,"5,000"
PHDL,120.70,120.69,120.70,113.55,117.02,-3.68,-3.05%,"5,000"
JVDC,24.55,24.00,24.50,24.00,24.45,-0.10,-0.41%,"5,000"
FUDLM,11.70,11.80,11.80,11.66,11.70,0.00,0.00%,"5,000"
HABSM,31.51,31.50,31.51,31.50,31.51,0.00,0.00%,"5,000"
KOHPDEF,5.06,5.10,5.10,5.10,5.10,0.04,0.79%,"5,000"
SLYTDEF,4.58,4.59,4.64,4.58,4.64,0.06,1.31%,"5,000"
BAPLDEF,18.60,17.35,19.30,17.35,18.85,0.25,1.34%,"5,000"
FANM,3.20,3.25,3.25,3.25,3.25,0.05,1.56%,"5,000"
MTILDEF,14.50,14.00,15.50,14.00,15.50,1.00,6.90%,"5,000"
HICL,8.00,7.81,7.82,7.80,7.82,-0.18,-2.25%,"4,500"
NEXT,9.95,9.94,9.94,9.84,9.85,-0.10,-1.01%,"4,500"
SHNI,4.69,4.76,4.76,4.70,4.70,0.01,0.21%,"4,500"
EXIDE,393.05,399.90,400.00,390.00,394.00,0.95,0.24%,"4,400"
IGIL,61.28,57.00,57.51,57.00,57.51,-3.77,-6.15%,"4,000"
CENI,22.94,22.75,23.50,22.70,23.50,0.56,2.44%,"4,000"
ARUJ,14.99,15.00,16.11,15.00,15.97,0.98,6.54%,"4,000"
SHSML,87.00,89.93,90.00,88.90,89.75,2.75,3.16%,"3,900"
RUBYDEF,7.85,7.87,7.87,7.28,7.32,-0.53,-6.75%,"3,500"
JGICL,58.00,55.02,60.01,55.02,60.00,2.00,3.45%,"3,500"
FPRM,5.50,5.02,5.70,5.00,5.70,0.20,3.64%,"3,500"
SEPL,149.80,149.50,154.90,147.56,153.40,3.60,2.40%,"3,100"
ABOT,746.03,742.01,753.90,742.01,751.57,5.54,0.74%,"3,050"
FRCL,30.12,29.11,32.15,29.11,30.71,0.59,1.96%,"3,000"
HINO,342.22,342.00,353.99,341.41,350.55,8.33,2.43%,"3,000"
UBDL,29.84,30.01,31.31,30.01,31.00,1.16,3.89%,"3,000"
GRYL,5.07,5.10,5.30,5.10,5.30,0.23,4.54%,"3,000"
SML,31.97,31.00,33.50,31.00,33.50,1.53,4.79%,"3,000"
MODAM,4.93,5.00,5.00,4.80,4.80,-0.13,-2.64%,"2,500"
PSYL,21.40,21.90,21.90,20.10,21.00,-0.40,-1.87%,"2,500"
JSML,21.98,21.05,21.64,21.05,21.60,-0.38,-1.73%,"2,500"
TOWL,95.00,94.50,94.50,94.50,94.50,-0.50,-0.53%,"2,500"
NBPG-ETF,11.43,11.45,11.47,11.45,11.47,0.04,0.35%,"2,500"
PNSC,87.11,87.00,88.40,86.50,87.63,0.52,0.60%,"2,500"
AMBLXR,21.92,20.30,22.50,20.30,22.50,0.58,2.65%,"2,500"
AGILXD,235.00,235.00,236.00,233.00,233.00,-2.00,-0.85%,"2,400"
JDWS,235.00,225.00,235.00,225.00,233.08,-1.92,-0.82%,"2,300"
MFFL,331.44,328.00,330.00,322.25,325.56,-5.88,-1.77%,"2,100"
JSIL,20.00,19.50,19.50,19.50,19.50,-0.50,-2.50%,"2,000"
SHJS,65.89,68.06,68.06,62.00,64.94,-0.95,-1.44%,"2,000"
ALNRSXD,61.00,61.00,61.00,61.00,61.00,0.00,0.00%,"2,000"
BRR,11.96,12.25,12.25,12.00,12.06,0.10,0.84%,"2,000"
SCBPL,31.75,31.50,32.45,31.50,32.45,0.70,2.20%,"2,000"
ANTM,12.44,12.20,12.98,12.20,12.98,0.54,4.34%,"2,000"
CFL,50.00,50.00,53.75,50.00,53.75,3.75,7.50%,"2,000"
IDYM,600.01,600.00,601.00,576.00,587.21,-12.80,-2.13%,"1,650"
EPCLPS,11.20,11.15,11.15,11.15,11.15,-0.05,-0.45%,"1,500"
EWIC,97.99,99.99,99.99,98.99,98.99,1.00,1.02%,"1,500"
MRNSXB,53.00,53.00,53.78,53.00,53.78,0.78,1.47%,"1,500"
EMCO,33.50,34.40,34.40,34.00,34.00,0.50,1.49%,"1,500"
GLPL,308.55,300.06,324.95,300.00,324.95,16.40,5.32%,"1,500"
ARPL,600.00,600.00,600.00,600.00,600.00,0.00,0.00%,"1,400"
GADT,252.00,252.00,252.00,252.00,252.00,0.00,0.00%,"1,300"
FEM,4.39,3.81,3.81,3.81,3.81,-0.58,-13.21%,"1,000"
ARM,9.95,9.11,9.11,9.11,9.11,-0.84,-8.44%,"1,000"
DINT,51.00,49.01,49.02,49.01,49.02,-1.98,-3.88%,"1,000"
GAMON,14.03,13.61,13.61,13.61,13.61,-0.42,-2.99%,"1,000"
BOK,15.40,15.20,15.20,15.20,15.20,-0.20,-1.30%,"1,000"
PKGIDEF,3.03,3.00,3.00,3.00,3.00,-0.03,-0.99%,"1,000"
UBLP-ETF,14.25,14.20,14.20,14.20,14.20,-0.05,-0.35%,"1,000"
NITG-ETF,12.49,12.45,12.45,12.45,12.45,-0.04,-0.32%,"1,000"
DADX,38.95,38.95,38.95,38.95,38.95,0.00,0.00%,"1,000"
HGFA,9.00,9.10,9.20,9.10,9.20,0.20,2.22%,"1,000"
FHAM,9.52,9.70,9.79,9.70,9.79,0.27,2.84%,"1,000"
MSOT,65.64,68.89,68.90,68.89,68.90,3.26,4.97%,"1,000"
MCBAH,38.00,36.00,39.89,36.00,39.89,1.89,4.97%,"1,000"
QUET,9.03,9.54,9.54,9.50,9.50,0.47,5.20%,"1,000"
PPVCDEF,3.36,3.94,3.96,3.94,3.96,0.60,17.86%,"1,000"
BATA,"1,838.00","1,800.00","1,801.00","1,790.00","1,799.42",-38.58,-2.10%,860
EFUL,192.00,192.00,192.00,191.00,191.54,-0.46,-0.24%,600
