SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
SPEL,46.09,46.00,46.00,44.10,44.56,-1.53,-3.32%,"57,000"
FIBLM,2.80,2.99,3.05,2.91,3.00,0.20,7.14%,"56,500"
JLICL,441.62,450.00,463.00,441.25,444.13,2.51,0.57%,"55,600"
SKRS,9.07,9.03,9.40,9.00,9.03,-0.04,-0.44%,"55,000"
FANM,3.10,3.10,3.50,3.00,3.00,-0.10,-3.23%,"51,500"
MACFL,21.63,20.49,23.00,20.49,21.50,-0.13,-0.60%,"50,500"
KASBM,1.05,1.10,2.05,1.10,1.20,0.15,14.29%,"49,500"
PICT,176.95,178.49,184.90,175.00,176.87,-0.08,-0.05%,"49,100"
APL,349.45,350.00,353.99,336.00,341.48,-7.97,-2.28%,"48,400"
BWCL,149.73,151.00,160.95,147.05,155.02,5.29,3.53%,"46,500"
KSBP,305.36,315.00,322.00,295.00,316.20,10.84,3.55%,"45,800"
AGSML,2.63,2.70,2.89,2.70,2.75,0.12,4.56%,"42,500"
BERG,82.30,84.29,84.30,82.00,82.60,0.30,0.36%,"41,500"
GRYL,8.76,8.70,8.70,7.76,7.76,-1.00,-11.42%,"38,000"
AKBL,18.90,18.80,18.80,18.50,18.52,-0.38,-2.01%,"38,000"
JSIL,20.10,21.25,21.60,21.25,21.60,1.50,7.46%,"37,500"
DAWHXD,126.81,126.01,127.00,120.10,123.90,-2.91,-2.29%,"37,000"
UCAPMDEF,1.03,1.10,1.10,1.00,1.04,0.01,0.97%,"37,000"
PAKOXY,150.75,152.99,153.00,150.00,150.08,-0.67,-0.44%,"36,700"
KTML,55.11,57.45,57.45,51.20,54.11,-1.00,-1.81%,"35,500"
NEXT,11.99,11.99,11.99,10.99,11.05,-0.94,-7.84%,"35,000"
DFSM,1.87,2.04,2.04,1.81,1.82,-0.05,-2.67%,"34,000"
DSIL,2.19,2.22,2.34,2.15,2.22,0.03,1.37%,"34,000"
SHEZ,302.05,306.00,314.00,285.00,304.12,2.07,0.69%,"32,600"
HGFA,9.80,9.90,9.90,9.40,9.85,0.05,0.51%,"32,500"
AHLXD,53.25,53.50,53.50,50.16,51.76,-1.49,-2.80%,"31,500"
CWSM,2.00,1.95,2.00,1.90,1.91,-0.09,-4.50%,"30,500"
GVGL,42.36,42.80,43.39,42.00,42.07,-0.29,-0.68%,"30,500"
PKGS,503.50,510.00,510.00,497.00,502.33,-1.17,-0.23%,"29,300"
MODAM,6.10,6.35,6.35,5.82,5.93,-0.17,-2.79%,"28,000"
BILFDEF,1.50,1.50,1.60,1.37,1.38,-0.12,-8.00%,"27,500"
HRPL,37.69,37.16,38.00,37.16,37.60,-0.09,-0.24%,"27,000"
TSPLXD,3.75,3.70,3.89,3.52,3.89,0.14,3.73%,"26,500"
FPRM,6.98,6.80,6.98,6.50,6.78,-0.20,-2.87%,"26,000"
BNL,69.83,75.06,75.06,75.00,75.06,5.23,7.49%,"25,500"
SLL,3.16,3.50,3.85,2.70,3.15,-0.01,-0.32%,"24,500"
MARIXD,"1,353.19","1,369.99","1,444.00","1,350.01","1,369.52",16.33,1.21%,"24,020"
UDPL,43.00,42.50,45.00,41.00,42.83,-0.17,-0.40%,"24,000"
IGIHL,219.80,223.85,224.00,216.00,218.97,-0.83,-0.38%,"23,600"
BPL,29.99,30.00,30.40,29.50,30.08,0.09,0.30%,"23,500"
ICIXD,711.60,719.90,734.90,700.00,723.59,11.99,1.68%,"23,000"
ABOT,768.17,756.11,769.00,755.01,766.64,-1.53,-0.20%,"22,800"
ATBA,202.05,204.99,207.00,200.00,202.94,0.89,0.44%,"22,800"
JSML,22.00,22.50,22.99,21.80,22.14,0.14,0.64%,"21,500"
FNBMDEF,1.11,1.11,1.12,1.11,1.11,0.00,0.00%,"19,500"
KML,36.60,36.50,36.50,35.21,35.92,-0.68,-1.86%,"18,000"
IDSM,23.65,25.42,25.42,22.05,22.78,-0.87,-3.68%,"17,500"
DYNO,182.99,182.99,184.98,177.77,177.89,-5.10,-2.79%,"17,500"
JATM,6.46,6.89,7.29,6.50,6.89,0.43,6.66%,"17,500"
SHFA,227.76,224.30,227.50,220.00,222.76,-5.00,-2.20%,"16,900"
FRCL,12.09,11.70,11.78,11.10,11.21,-0.88,-7.28%,"16,000"
RUBY,6.84,6.89,6.95,6.50,6.86,0.02,0.29%,"16,000"
BAPLDEF,26.97,28.60,28.60,24.95,24.95,-2.02,-7.49%,"15,500"
MTL,877.82,885.00,886.00,860.02,865.25,-12.57,-1.43%,"14,350"
PAKMI,1.57,1.61,1.79,1.52,1.56,-0.01,-0.64%,"14,000"
SPWL,16.90,16.80,17.00,16.75,16.84,-0.06,-0.36%,"14,000"
PMI,1.25,1.32,1.32,1.20,1.25,0.00,0.00%,"14,000"
DEL,5.50,5.51,5.74,5.50,5.54,0.04,0.73%,"14,000"
KOIL,4.55,4.62,4.88,4.51,4.60,0.05,1.10%,"14,000"
INDUXD,"1,287.27","1,334.00","1,334.00","1,279.99","1,280.14",-7.13,-0.55%,"13,800"
SBL,7.65,7.21,7.21,6.79,6.84,-0.81,-10.59%,"13,500"
HINOON,614.31,615.00,624.00,614.00,614.00,-0.31,-0.05%,"13,150"
SINDM,10.90,10.90,11.10,10.80,10.90,0.00,0.00%,"13,000"
PAKRI,27.03,27.00,27.40,26.85,27.06,0.03,0.11%,"13,000"
BRR,10.00,10.49,10.92,9.90,10.48,0.48,4.80%,"13,000"
CYAN,32.82,34.60,34.75,32.50,32.56,-0.26,-0.79%,"12,500"
AHCL,43.85,43.70,43.80,42.75,42.77,-1.08,-2.46%,"12,000"
KHSM,7.20,7.50,8.00,7.50,8.00,0.80,11.11%,"12,000"
HINO,646.57,650.00,695.06,650.00,694.59,48.02,7.43%,"11,200"
ASTM,7.94,8.00,8.19,7.97,7.99,0.05,0.63%,"11,000"
KHTC,269.00,260.01,265.00,249.01,251.50,-17.50,-6.51%,"10,600"
SRVI,775.11,790.00,790.00,750.00,756.71,-18.40,-2.37%,"10,550"
SARC,20.00,21.39,21.40,19.09,19.10,-0.90,-4.50%,"10,500"
DINT,47.97,50.00,50.00,47.10,47.10,-0.87,-1.81%,"10,500"
ARPL,586.80,575.01,575.01,560.00,566.96,-19.84,-3.38%,"9,500"
SPLCDEF,1.56,1.56,1.59,1.50,1.54,-0.02,-1.28%,"8,500"
SHSML,100.20,100.00,100.10,100.00,100.03,-0.17,-0.17%,"8,500"
GADT,201.20,202.01,203.10,198.00,198.57,-2.63,-1.31%,"8,300"
BIFO,168.19,170.00,170.00,162.00,164.89,-3.30,-1.96%,"8,200"
ASHT,11.00,11.01,11.01,10.00,10.01,-0.99,-9.00%,"8,000"
SHNI,4.65,4.93,4.93,4.12,4.25,-0.40,-8.60%,"7,500"
ASLPS,16.36,17.47,17.58,15.15,15.18,-1.18,-7.21%,"7,500"
MTILDEF,6.40,5.64,6.44,5.64,6.00,-0.40,-6.25%,"7,500"
GFIL,4.00,4.24,4.25,3.95,3.95,-0.05,-1.25%,"7,000"
PAKD,63.87,64.90,65.00,64.75,65.00,1.13,1.77%,"7,000"
AGTL,369.91,360.10,364.50,350.00,358.61,-11.30,-3.05%,"6,600"
ZAHID,20.60,20.00,20.40,19.20,20.10,-0.50,-2.43%,"6,500"
MFFL,344.99,345.00,354.99,340.00,341.11,-3.88,-1.12%,"6,500"
ABL,84.85,85.00,85.00,84.25,84.27,-0.58,-0.68%,"6,500"
PPP,97.00,99.00,99.00,96.00,97.00,0.00,0.00%,"6,500"
BCL,69.00,67.10,67.50,64.10,64.91,-4.09,-5.93%,"6,000"
STJT,114.00,121.25,121.25,105.50,111.48,-2.52,-2.21%,"6,000"
AEL,13.80,13.65,13.67,12.81,12.81,-0.99,-7.17%,"5,500"
CHAS,93.49,92.25,92.25,92.10,92.21,-1.28,-1.37%,"5,500"
BOK,13.82,13.50,13.99,13.50,13.77,-0.05,-0.36%,"5,500"
BATA,"1,621.00","1,620.00","1,690.00","1,615.00","1,683.96",62.96,3.88%,"5,340"
PKGIDEF,2.80,2.89,2.89,2.60,2.63,-0.17,-6.07%,"5,000"
ALACXR,7.50,7.50,7.50,7.50,7.50,0.00,0.00%,"5,000"
FML,101.20,103.99,105.99,103.99,104.66,3.46,3.42%,"5,000"
BUXL,47.00,50.00,50.00,45.00,45.03,-1.97,-4.19%,"4,500"
RUPL,18.05,17.50,17.50,17.50,17.50,-0.55,-3.05%,"4,500"
ARM,10.97,10.72,11.50,10.71,10.76,-0.21,-1.91%,"4,500"
GSKCH,294.66,293.00,294.50,288.00,289.66,-5.00,-1.70%,"4,300"
AGIL,241.00,241.00,241.50,241.00,241.00,0.00,0.00%,"4,100"
JVDC,23.65,23.06,23.06,22.70,22.94,-0.71,-3.00%,"4,000"
ATIL,56.37,56.50,56.50,56.10,56.11,-0.26,-0.46%,"4,000"
UNICXD,7.11,7.22,7.22,7.20,7.20,0.09,1.27%,"4,000"
UVIC,4.36,4.60,4.60,4.60,4.60,0.24,5.50%,"4,000"
NICL,76.00,76.00,76.40,74.50,75.45,-0.55,-0.72%,"3,500"
KOHE,33.25,32.51,34.00,32.51,34.00,0.75,2.26%,"3,500"
LEUL,12.80,12.22,13.79,12.22,13.43,0.63,4.92%,"3,500"
JGICL,44.00,44.00,44.00,43.55,43.68,-0.32,-0.73%,"3,000"
MUREB,581.00,590.00,600.00,586.01,594.50,13.50,2.32%,"2,900"
EXIDE,335.82,340.00,345.00,340.00,345.00,9.18,2.73%,"2,800"
PMRS,449.75,421.00,476.00,416.05,465.33,15.58,3.46%,"2,700"
SHJS,77.00,77.75,80.00,77.75,80.00,3.00,3.90%,"2,600"
DAAG,11.20,10.25,10.25,10.20,10.20,-1.00,-8.93%,"2,500"
FCIBL,15.00,13.88,13.88,13.88,13.88,-1.12,-7.47%,"2,500"
SMTM,3.92,3.66,3.90,3.65,3.66,-0.26,-6.63%,"2,500"
HSM,19.38,18.90,18.90,18.70,18.70,-0.68,-3.51%,"2,500"
ADAMSDEF,24.25,0.00,23.00,23.00,24.25,0.00,0.00%,"2,500"
SEL,20.19,20.19,20.19,20.19,20.19,0.00,0.00%,"2,500"
PSYL,16.98,16.50,17.69,16.50,17.69,0.71,4.18%,"2,500"
LPGL,14.20,15.20,15.25,15.10,15.10,0.90,6.34%,"2,500"
TRSM,2.81,3.70,3.70,3.00,3.00,0.19,6.76%,"2,500"
SCL,222.99,235.75,239.71,235.75,239.71,16.72,7.50%,"2,500"
INKL,16.00,17.20,17.20,17.20,17.20,1.20,7.50%,"2,500"
PCAL,136.92,137.00,137.99,135.09,137.76,0.84,0.61%,"2,400"
ZIL,110.36,111.00,111.00,105.00,106.87,-3.49,-3.16%,"2,100"
DNCCDEF,9.25,8.50,9.50,8.50,9.01,-0.24,-2.59%,"2,000"
MCBAH,30.54,31.20,31.20,30.02,30.02,-0.52,-1.70%,"2,000"
BNWM,40.75,40.89,40.89,40.16,40.19,-0.56,-1.37%,"2,000"
EFUG,119.50,117.00,123.90,117.00,118.95,-0.55,-0.46%,"2,000"
RICL,7.20,6.70,7.24,6.70,7.21,0.01,0.14%,"2,000"
MSCL,11.33,12.16,12.18,12.16,12.18,0.85,7.50%,"2,000"
FZCM,133.85,130.00,130.00,123.82,123.86,-9.99,-7.46%,"1,700"
WAHN,230.00,220.00,221.05,220.00,221.03,-8.97,-3.90%,"1,600"
QUET,8.65,8.15,8.15,7.91,7.91,-0.74,-8.55%,"1,500"
AWWAL,12.30,11.30,11.50,11.30,11.50,-0.80,-6.50%,"1,500"
GAMONDEF,13.73,13.99,14.00,13.50,13.50,-0.23,-1.68%,"1,500"
RAVTDEF,4.15,4.00,4.20,4.00,4.13,-0.02,-0.48%,"1,500"
HABSM,35.65,35.53,35.53,35.53,35.53,-0.12,-0.34%,"1,500"
PRWM,37.00,37.00,37.00,37.00,37.00,0.00,0.00%,"1,500"
TOWL,77.00,74.10,77.65,74.10,77.65,0.65,0.84%,"1,500"
FEM,3.40,3.67,3.69,3.59,3.59,0.19,5.59%,"1,500"
NONS,68.00,70.00,71.87,70.00,71.87,3.87,5.69%,"1,500"
DWSMDEF,3.00,3.18,3.18,3.18,3.18,0.18,6.00%,"1,500"
SNAI,50.00,47.00,47.00,47.00,47.00,-3.00,-6.00%,"1,000"
UBDL,34.89,35.50,35.50,33.33,33.33,-1.56,-4.47%,"1,000"
MQTM,31.00,30.00,30.00,30.00,30.00,-1.00,-3.23%,"1,000"
MACTER,127.00,125.00,125.00,123.00,124.00,-3.00,-2.36%,"1,000"
BTL,280.00,270.00,275.00,265.00,275.00,-5.00,-1.79%,"1,000"
JSGCL,63.81,60.75,65.98,60.75,63.37,-0.44,-0.69%,"1,000"
DLLXD,191.24,195.00,195.00,190.00,190.00,-1.24,-0.65%,"1,000"
PPVCDEF,3.01,2.87,3.28,3.28,3.01,0.00,0.00%,"1,000"
NITG-ETF,11.56,11.80,11.80,11.80,11.80,0.24,2.08%,"1,000"
NCMLDEF,3.50,3.36,3.60,3.36,3.60,0.10,2.86%,"1,000"
ADOS,27.05,26.51,27.99,26.51,27.99,0.94,3.48%,"1,000"
GLPL,281.50,290.00,294.00,290.00,294.00,12.50,4.44%,"1,000"
AKDCL,103.00,110.70,110.70,110.70,110.70,7.70,7.48%,"1,000"
FPJM,2.40,2.21,2.21,2.21,2.21,-0.19,-7.92%,500
TATM,37.25,35.40,35.40,35.40,35.40,-1.85,-4.97%,500
ALTN,26.99,25.75,25.75,25.75,25.75,-1.24,-4.59%,500
REDCO,6.70,6.60,6.60,6.60,6.60,-0.10,-1.49%,500
