SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
BIPL,11.39,11.47,11.55,11.13,11.20,-0.19,-1.67%,"1,856,500"
FFCXD,109.70,109.70,111.11,108.75,110.63,0.93,0.85%,"1,678,253"
HUBC,85.44,85.50,86.00,84.00,84.71,-0.73,-0.85%,"1,604,870"
DOL,45.53,46.84,47.35,45.55,46.61,1.08,2.37%,"1,588,500"
STPL,13.70,13.75,13.85,13.26,13.47,-0.23,-1.68%,"1,523,000"
UBL,127.27,127.30,127.35,125.50,125.92,-1.35,-1.06%,"1,405,839"
DSLDEF,5.06,5.16,5.18,4.97,4.99,-0.07,-1.38%,"1,354,000"
GHNI,291.39,293.25,295.81,280.11,289.57,-1.82,-0.62%,"1,344,500"
NBP,41.02,41.11,41.35,41.00,41.06,0.04,0.10%,"1,337,500"
ATRL,166.67,167.01,169.39,163.22,166.75,0.08,0.05%,"1,282,500"
CSIL,3.44,3.45,3.50,3.25,3.32,-0.12,-3.49%,"1,282,000"
SERF,7.49,7.70,8.20,7.50,7.95,0.46,6.14%,"1,241,000"
SSGC,17.32,17.35,17.54,16.84,17.04,-0.28,-1.62%,"1,218,000"
TOMCL,29.40,29.50,29.69,27.75,28.77,-0.63,-2.14%,"1,204,500"
DFMLDEF,8.16,8.17,8.70,8.15,8.26,0.10,1.23%,"1,177,500"
NML,107.52,107.15,108.35,102.55,104.09,-3.43,-3.19%,"1,177,000"
FCSC,1.84,1.85,1.90,1.70,1.73,-0.11,-5.98%,"1,172,500"
BGL,8.24,8.27,8.30,7.91,8.03,-0.21,-2.55%,"1,131,000"
AGL,5.62,5.64,5.79,5.51,5.54,-0.08,-1.42%,"1,128,500"
ESBL,13.98,14.30,14.85,13.85,14.20,0.22,1.57%,"1,114,500"
PIOC,97.55,98.30,99.35,95.90,96.95,-0.60,-0.62%,"1,100,000"
RPL,35.08,35.50,37.71,35.15,37.71,2.63,7.50%,"1,099,500"
HUMNL,8.71,8.89,8.90,8.46,8.51,-0.20,-2.30%,"1,094,000"
PSO,206.08,207.24,207.88,202.55,203.35,-2.73,-1.32%,"1,089,896"
PASL,1.20,1.24,1.25,1.11,1.19,-0.01,-0.83%,"1,083,000"
ENGROXD,298.45,298.40,306.07,298.40,304.22,5.77,1.93%,"1,066,232"
PPL,98.11,99.50,99.50,98.00,98.23,0.12,0.12%,"989,466"
NETSOL,72.40,72.40,74.40,71.55,73.14,0.74,1.02%,"950,000"
FDIBL,2.62,2.70,2.75,2.50,2.53,-0.09,-3.44%,"891,500"
ITTEFAQ,16.58,16.50,16.85,15.70,16.07,-0.51,-3.08%,"877,500"
NRL,204.53,204.60,208.90,202.81,206.45,1.92,0.94%,"877,500"
TREET,28.45,28.50,28.95,27.20,27.54,-0.91,-3.20%,"864,500"
HTL,47.14,47.50,47.90,44.92,45.76,-1.38,-2.93%,"835,500"
KOSM,2.91,2.99,2.99,2.78,2.81,-0.10,-3.44%,"823,500"
MEBLXB,83.66,83.50,84.15,82.51,82.66,-1.00,-1.20%,"798,000"
OGDC,109.01,110.00,110.00,109.20,109.34,0.33,0.30%,"795,701"
PSX,15.36,15.30,15.45,14.90,15.26,-0.10,-0.65%,"787,500"
LUCK,655.21,656.61,664.00,650.00,662.04,6.83,1.04%,"740,416"
THCCL,19.50,19.60,19.97,18.80,19.58,0.08,0.41%,"727,000"
TPLP,10.26,10.65,10.90,10.30,10.50,0.24,2.34%,"651,500"
TELE,1.81,1.85,1.85,1.70,1.73,-0.08,-4.42%,"646,500"
PREMA,21.91,22.20,22.50,21.06,21.31,-0.60,-2.74%,"605,000"
SEARL,272.44,273.95,273.95,267.00,269.76,-2.68,-0.98%,"593,100"
PIAA,5.23,5.30,5.34,5.18,5.21,-0.02,-0.38%,"592,500"
AICL,45.10,44.06,44.75,43.20,44.64,-0.46,-1.02%,"579,500"
MUGHAL,67.25,67.90,67.98,66.50,66.80,-0.45,-0.67%,"572,500"
MUREB,573.25,578.00,590.01,578.00,585.00,11.75,2.05%,"558,050"
STCL,12.92,13.19,13.30,12.52,12.83,-0.09,-0.70%,"555,500"
HBL,135.49,135.13,135.85,133.15,133.78,-1.71,-1.26%,"547,283"
MERIT,14.63,14.60,15.29,14.41,15.14,0.51,3.49%,"535,500"
TRPOL,10.48,10.78,10.78,10.01,10.15,-0.33,-3.15%,"534,500"
TPL,6.82,6.71,6.95,6.65,6.73,-0.09,-1.32%,"522,500"
MDTL,1.61,1.68,1.68,1.55,1.65,0.04,2.48%,"517,500"
LOADS,21.74,22.00,22.40,21.26,21.51,-0.23,-1.06%,"496,000"
GATM,38.84,38.80,39.00,37.55,38.25,-0.59,-1.52%,"487,500"
SPLCDEF,2.20,2.35,2.50,2.00,2.19,-0.01,-0.45%,"480,500"
PMI,1.37,1.40,1.74,1.40,1.60,0.23,16.79%,"471,000"
PACE,3.91,3.95,3.95,3.82,3.91,0.00,0.00%,"450,500"
ICIBL,1.22,1.29,1.29,1.13,1.17,-0.05,-4.10%,"447,000"
GAIL,7.10,7.13,7.28,6.86,7.05,-0.05,-0.70%,"440,000"
AGP,114.09,114.48,118.00,114.01,117.39,3.30,2.89%,"429,000"
NCL,39.52,39.56,39.60,38.00,39.30,-0.22,-0.56%,"425,000"
GLAXO,184.42,187.10,188.39,183.50,184.38,-0.04,-0.02%,"407,200"
SPL,26.21,26.12,27.09,26.10,26.55,0.34,1.30%,"401,000"
QUICE,5.74,5.75,5.84,5.65,5.71,-0.03,-0.52%,"369,000"
GGL,16.53,16.52,16.75,16.25,16.34,-0.19,-1.15%,"364,000"
GHNL,108.22,108.00,108.99,104.12,106.67,-1.55,-1.43%,"354,000"
SHEL,256.10,258.00,259.88,246.00,248.92,-7.18,-2.80%,"342,000"
BAHL,65.01,65.50,65.50,64.88,64.99,-0.02,-0.03%,"313,672"
MODAM,3.00,3.49,4.00,3.49,4.00,1.00,33.33%,"312,500"
MCB,178.73,179.38,179.99,177.00,178.26,-0.47,-0.26%,"299,536"
YOUW,4.11,4.16,4.11,3.92,3.99,-0.12,-2.92%,"287,000"
SAZEW,174.89,174.89,176.76,171.60,172.80,-2.09,-1.20%,"286,300"
PSMC,235.02,235.00,236.50,229.00,231.68,-3.34,-1.42%,"280,600"
HCAR,312.66,315.00,316.97,311.10,313.17,0.51,0.16%,"279,300"
GTYR,77.40,77.20,77.84,75.55,76.10,-1.30,-1.68%,"278,500"
APL,360.88,365.00,367.99,355.00,355.46,-5.42,-1.50%,"268,000"
SPEL,47.57,47.64,47.79,46.80,47.09,-0.48,-1.01%,"250,500"
THALL,438.67,438.50,438.50,430.00,433.57,-5.10,-1.16%,"242,800"
CRTM,22.51,22.31,22.78,21.96,22.09,-0.42,-1.87%,"236,000"
HRPL,38.77,38.15,41.67,38.15,39.34,0.57,1.47%,"231,500"
CLOV,105.81,107.00,107.99,103.50,105.51,-0.30,-0.28%,"229,500"
CPPL,187.66,186.01,194.00,186.01,191.51,3.85,2.05%,"224,000"
POL,425.87,431.00,431.00,423.00,424.03,-1.84,-0.43%,"222,571"
TGL,93.24,93.26,94.00,92.51,92.91,-0.33,-0.35%,"220,000"
PAKMI,1.85,2.10,2.10,1.81,2.00,0.15,8.11%,"213,500"
CHCC,131.13,132.97,133.00,130.00,132.30,1.17,0.89%,"203,000"
FECTC,38.80,39.49,40.89,39.00,39.68,0.88,2.27%,"191,000"
FLYNG,11.25,11.30,11.30,11.10,11.20,-0.05,-0.44%,"176,000"
AHCL,43.37,43.00,46.62,43.00,45.49,2.12,4.89%,"170,000"
CSAP,83.01,83.25,84.50,80.00,81.81,-1.20,-1.45%,"168,000"
NCPL,14.79,14.80,14.89,14.60,14.73,-0.06,-0.41%,"156,500"
DCR,11.00,11.03,11.03,11.00,11.00,0.00,0.00%,"143,000"
DFSM,2.02,1.91,2.04,1.90,1.97,-0.05,-2.48%,"141,000"
SKRS,10.67,10.40,10.87,10.27,10.59,-0.08,-0.75%,"138,000"
HMB,35.59,35.99,35.99,35.50,35.50,-0.09,-0.25%,"136,000"
CEPB,118.74,120.10,120.45,116.01,117.02,-1.72,-1.45%,"132,500"
FPJM,2.30,2.50,2.70,2.40,2.63,0.33,14.35%,"132,500"
TPLT,10.25,10.26,10.40,10.00,10.03,-0.22,-2.15%,"129,000"
BILFDEF,1.67,1.80,1.90,1.70,1.73,0.06,3.59%,"128,500"
CTM,4.09,4.23,4.23,4.01,4.07,-0.02,-0.49%,"127,000"
GGGL,14.88,15.12,15.13,14.77,14.89,0.01,0.07%,"122,000"
MTL,869.20,874.50,895.00,851.00,883.68,14.48,1.67%,"121,250"
NATF,283.69,288.29,288.29,279.99,280.96,-2.73,-0.96%,"114,000"
GHGL,53.82,53.80,54.45,52.50,53.68,-0.14,-0.26%,"109,000"
GWLC,26.50,26.51,27.24,26.35,26.69,0.19,0.72%,"108,000"
ILP,64.52,63.54,64.60,63.00,63.82,-0.70,-1.08%,"103,000"
DSIL,2.57,2.62,2.63,2.41,2.54,-0.03,-1.17%,"102,000"
SMCPL,8.73,8.92,8.92,8.60,8.70,-0.03,-0.34%,"99,500"
SNBL,9.56,9.56,9.65,9.55,9.55,-0.01,-0.10%,"99,500"
DAWH,129.93,131.00,132.95,130.25,132.57,2.64,2.03%,"98,600"
MFL,24.39,24.60,24.69,24.02,24.35,-0.04,-0.16%,"97,500"
PAKRI,30.42,30.25,30.50,29.10,29.48,-0.94,-3.09%,"96,500"
FEROZ,390.12,390.12,393.38,381.00,386.70,-3.42,-0.88%,"96,000"
SYS,289.01,289.00,298.50,288.00,295.83,6.82,2.36%,"94,400"
FCEPL,88.50,87.71,89.50,87.50,87.86,-0.64,-0.72%,"93,500"
HINO,719.68,773.65,773.65,726.51,759.76,40.08,5.57%,"92,200"
HIRATDEF,2.99,3.27,3.01,2.87,2.98,-0.01,-0.33%,"91,500"
EPQLXD,21.82,21.99,22.04,21.60,21.65,-0.17,-0.78%,"85,500"
AHLXD,52.67,53.60,53.60,53.00,53.41,0.74,1.40%,"85,000"
SCBPL,31.51,31.11,32.22,31.11,31.84,0.33,1.05%,"84,000"
FATIMA,30.14,30.14,30.14,29.00,29.26,-0.88,-2.92%,"83,000"
FCIBL,19.28,19.85,19.85,17.84,18.48,-0.80,-4.15%,"82,500"
MTILDEF,7.25,7.80,8.00,7.33,7.84,0.59,8.14%,"81,500"
DWSMDEF,3.50,3.50,3.59,3.22,3.31,-0.19,-5.43%,"75,500"
AKBL,19.09,19.10,19.19,19.06,19.07,-0.02,-0.10%,"75,500"
DKLDEF,4.05,3.86,4.33,3.82,4.32,0.27,6.67%,"74,500"
UNICXD,8.38,8.50,8.55,8.35,8.40,0.02,0.24%,"72,500"
IGIHL,229.15,228.00,231.99,218.00,224.72,-5.15,-2.24%,"71,500"
KOIL,5.30,5.40,5.40,5.10,5.22,-0.08,-1.51%,"71,000"
FANM,3.55,3.49,3.55,3.49,3.55,0.00,0.00%,"68,000"
RICL,7.00,7.10,7.18,7.00,7.00,0.00,0.00%,"63,000"
EFGH,27.00,27.00,27.94,26.25,27.17,0.17,0.63%,"62,000"
ALAC,7.88,7.85,7.97,7.73,7.95,0.07,0.89%,"61,000"
IGIL,39.60,40.00,40.00,40.00,40.00,0.40,1.01%,"60,000"
TRIPF,172.90,173.15,176.50,169.98,170.53,-2.37,-1.37%,"58,500"
SLL,4.07,4.12,4.35,3.54,3.99,-0.08,-1.97%,"56,000"
SINDM,11.91,11.95,11.95,10.91,10.99,-0.92,-7.72%,"55,500"
UBDL,33.50,32.65,35.00,32.60,33.50,0.00,0.00%,"55,500"
REWM,26.55,27.30,28.53,27.30,28.19,1.64,6.18%,"55,000"
UCAPMDEF,0.91,0.99,1.09,0.90,0.90,-0.01,-1.10%,"54,000"
NPL,23.40,23.11,23.30,23.00,23.30,-0.10,-0.43%,"54,000"
SHFA,260.41,261.00,263.00,253.45,261.12,0.71,0.27%,"53,400"
NEXT,12.34,12.32,12.64,12.01,12.64,0.30,2.43%,"52,000"
PICT,192.29,194.88,194.88,186.80,189.91,-2.38,-1.24%,"51,700"
JSIL,21.60,21.90,22.97,20.50,22.00,0.40,1.85%,"50,500"
HIFA,3.70,3.70,3.70,3.70,3.70,0.00,0.00%,"50,000"
PCAL,152.04,153.99,154.50,147.00,148.51,-3.53,-2.32%,"49,200"
ACPL,170.76,170.76,172.00,168.10,168.57,-2.19,-1.28%,"46,800"
BERG,92.87,93.01,93.01,90.60,91.56,-1.31,-1.41%,"46,500"
FUDLM,8.27,8.13,8.16,8.01,8.01,-0.26,-3.14%,"44,500"
SPWLXD,17.12,17.04,17.50,17.02,17.37,0.25,1.46%,"44,500"
BAPLDEF,20.72,21.99,21.99,20.75,21.31,0.59,2.85%,"43,500"
SEPL,225.23,225.05,231.00,217.00,220.48,-4.75,-2.11%,"43,200"
ABOTXD,776.46,774.99,775.01,765.00,767.91,-11.45,-1.47%,"42,850"
OLPL,28.01,28.00,28.35,27.40,27.80,-0.21,-0.75%,"39,500"
BWCL,164.18,165.00,167.95,163.00,164.07,-0.11,-0.07%,"37,800"
PILDEF,1.50,1.56,1.56,1.32,1.36,-0.14,-9.33%,"36,500"
TSPLXD,4.19,4.06,4.07,3.91,4.07,-0.12,-2.86%,"35,000"
KSBP,271.08,291.40,291.40,270.00,283.41,12.33,4.55%,"35,000"
ALTN,27.62,27.00,27.10,26.55,26.75,-0.87,-3.15%,"34,500"
KASBM,1.20,1.22,1.22,1.20,1.20,0.00,0.00%,"34,000"
KOHC,203.87,208.00,208.00,201.00,204.83,0.96,0.47%,"32,600"
KTML,59.99,60.00,60.51,60.00,60.08,0.09,0.15%,"32,500"
JSML,22.75,22.98,23.45,22.26,23.00,0.25,1.10%,"32,500"
PKGS,505.44,501.10,515.00,501.00,510.71,5.27,1.04%,"31,800"
AGSML,3.22,3.29,3.26,3.04,3.17,-0.05,-1.55%,"31,000"
786,15.63,15.52,15.85,15.00,15.18,-0.45,-2.88%,"29,500"
PAKD,65.84,68.34,68.34,65.10,67.75,1.91,2.90%,"29,500"
FNBMDEF,1.35,1.13,1.20,1.00,1.15,-0.20,-14.81%,"28,000"
PNSC,92.35,92.01,93.35,91.36,91.37,-0.98,-1.06%,"28,000"
SIBL,8.00,8.00,8.00,8.00,8.00,0.00,0.00%,"28,000"
GSKCH,300.91,300.10,305.00,298.00,302.50,1.59,0.53%,"26,800"
HSM,18.97,19.45,19.99,18.90,19.00,0.03,0.16%,"26,500"
ICI,749.73,749.00,749.00,733.11,734.06,-15.67,-2.09%,"26,100"
ATBA,232.35,230.10,232.00,228.00,228.32,-4.03,-1.73%,"24,900"
ECOP,22.33,21.80,22.70,21.80,21.99,-0.34,-1.52%,"24,000"
EFUG,121.79,129.90,129.99,122.00,122.87,1.08,0.89%,"23,600"
CWSM,2.25,2.35,2.35,2.21,2.23,-0.02,-0.89%,"22,500"
PKGP,18.45,18.50,18.50,18.00,18.40,-0.05,-0.27%,"22,000"
ICL,33.63,33.50,33.50,32.60,32.60,-1.03,-3.06%,"20,500"
MARI,"1,442.93","1,448.00","1,450.00","1,430.05","1,434.34",-8.59,-0.60%,"20,040"
ADAMSDEF,24.99,23.32,24.40,23.12,24.40,-0.59,-2.36%,"20,000"
FML,102.01,102.00,102.05,100.00,102.00,-0.01,-0.01%,"20,000"
GVGL,47.73,46.01,47.00,45.90,47.00,-0.73,-1.53%,"19,500"
SHSML,102.27,102.99,103.50,101.00,101.62,-0.65,-0.64%,"19,500"
PAKOXY,160.15,158.52,160.99,158.15,159.03,-1.12,-0.70%,"17,500"
BRR,10.00,10.16,10.94,10.02,10.02,0.02,0.20%,"17,500"
MRNS,75.66,76.00,79.65,73.30,76.49,0.83,1.10%,"17,500"
HINOON,617.18,620.00,635.00,620.00,627.82,10.64,1.72%,"16,200"
UVIC,5.01,4.50,5.50,4.50,4.90,-0.11,-2.20%,"16,000"
RUPL,21.50,21.00,21.50,21.00,21.03,-0.47,-2.19%,"15,500"
TRSM,2.45,2.60,2.60,2.25,2.25,-0.20,-8.16%,"15,000"
BOK,13.71,13.10,13.96,13.10,13.83,0.12,0.88%,"15,000"
IBLHL,83.79,82.30,84.40,82.30,82.70,-1.09,-1.30%,"14,500"
ASHT,11.75,11.28,11.59,10.75,10.75,-1.00,-8.51%,"13,500"
BPL,40.09,39.25,39.25,38.05,38.40,-1.69,-4.22%,"13,500"
SHDT,37.15,37.00,38.49,36.10,37.39,0.24,0.65%,"13,500"
BUXL,62.37,59.50,60.50,59.00,60.00,-2.37,-3.80%,"13,000"
LMSMDEF,14.50,15.55,15.58,15.55,15.58,1.08,7.45%,"12,500"
ABL,86.25,86.10,86.25,85.11,85.31,-0.94,-1.09%,"12,000"
BIFO,176.00,175.10,179.00,173.00,174.83,-1.17,-0.66%,"12,000"
FPRM,5.75,5.80,6.00,5.80,6.00,0.25,4.35%,"12,000"
FFLM,3.50,3.51,3.85,3.50,3.85,0.35,10.00%,"12,000"
SITC,353.40,359.99,359.99,341.11,342.25,-11.15,-3.16%,"11,900"
FRCL,15.10,14.01,14.80,13.97,14.63,-0.47,-3.11%,"11,500"
DYNO,183.01,183.00,183.00,177.06,180.25,-2.76,-1.51%,"11,500"
SAIF,16.25,16.01,16.99,16.01,16.99,0.74,4.55%,"11,500"
JATM,6.74,7.39,7.39,6.05,6.95,0.21,3.12%,"11,000"
NCMLDEF,3.67,3.70,3.70,3.70,3.70,0.03,0.82%,"10,500"
EMCO,30.25,30.00,30.00,28.06,30.00,-0.25,-0.83%,"10,000"
AKDCL,123.99,114.70,132.00,114.70,130.00,6.01,4.85%,"9,500"
GFIL,4.81,4.81,4.98,4.60,4.65,-0.16,-3.33%,"9,000"
PPP,108.99,108.02,108.02,105.10,105.82,-3.17,-2.91%,"9,000"
HABSM,36.90,36.51,36.90,36.51,36.52,-0.38,-1.03%,"9,000"
GAMONDEF,15.44,14.35,14.35,14.30,14.30,-1.14,-7.38%,"8,500"
IMSLDEF,14.49,14.49,14.49,14.05,14.06,-0.43,-2.97%,"8,500"
KOHPDEF,2.26,2.28,2.28,2.24,2.24,-0.02,-0.88%,"8,500"
DLL,194.00,191.00,196.00,191.00,195.90,1.90,0.98%,"8,100"
ASTM,8.74,8.75,8.75,8.07,8.55,-0.19,-2.17%,"8,000"
CYAN,38.39,37.20,37.90,37.00,37.90,-0.49,-1.28%,"8,000"
JVDC,25.30,25.01,25.01,25.00,25.00,-0.30,-1.19%,"8,000"
SRVI,740.00,732.00,743.00,725.00,730.60,-9.40,-1.27%,"7,850"
PRWM,42.00,42.00,42.50,41.10,42.50,0.50,1.19%,"7,500"
HGFA,11.48,11.48,11.48,11.00,11.00,-0.48,-4.18%,"7,000"
FIBLM,2.89,2.90,3.00,2.80,2.80,-0.09,-3.11%,"7,000"
FHAM,11.19,11.20,11.45,11.20,11.29,0.10,0.89%,"7,000"
MSCL,11.40,11.39,11.40,11.10,11.10,-0.30,-2.63%,"6,500"
SURC,188.32,199.00,199.00,190.00,194.99,6.67,3.54%,"6,400"
JGICL,46.20,46.20,46.20,45.00,45.19,-1.01,-2.19%,"6,000"
IBFL,63.49,60.05,63.30,60.05,63.30,-0.19,-0.30%,"6,000"
EFUL,201.79,200.02,206.00,200.01,202.33,0.54,0.27%,"5,600"
ZIL,111.52,111.00,111.50,109.30,109.30,-2.22,-1.99%,"5,400"
SHEZ,241.59,235.25,242.50,228.00,237.38,-4.21,-1.74%,"5,400"
JSGCL,70.23,67.01,68.10,66.55,68.10,-2.13,-3.03%,"5,000"
AGIL,226.00,228.00,230.00,228.00,229.98,3.98,1.76%,"4,900"
SHNI,4.87,4.70,4.80,4.70,4.80,-0.07,-1.44%,"4,500"
TSBL,10.00,0.00,10.00,10.00,10.00,0.00,0.00%,"4,500"
GRYL,6.02,6.00,6.79,5.92,6.03,0.01,0.17%,"4,500"
SIEM,591.25,587.00,596.79,582.00,590.00,-1.25,-0.21%,"4,200"
DNCCDEF,9.25,8.95,9.30,8.90,8.90,-0.35,-3.78%,"4,000"
NICL,81.14,77.19,79.00,77.00,78.15,-2.99,-3.68%,"4,000"
REDCO,7.00,6.80,6.80,6.80,6.80,-0.20,-2.86%,"4,000"
SML,44.00,44.50,44.50,43.00,43.10,-0.90,-2.05%,"4,000"
UDPL,46.26,46.00,46.00,43.10,45.95,-0.31,-0.67%,"4,000"
BCL,74.08,70.15,74.85,70.12,74.85,0.77,1.04%,"4,000"
MACFL,25.00,24.02,24.99,24.02,24.99,-0.01,-0.04%,"3,500"
RUBY,7.65,7.75,8.00,7.75,8.00,0.35,4.58%,"3,500"
INDU,"1,370.42","1,400.00","1,400.00","1,341.06","1,354.59",-15.83,-1.16%,"3,450"
DADX,34.23,34.25,34.25,32.00,32.50,-1.73,-5.05%,"3,000"
ARM,11.95,11.89,11.90,11.51,11.51,-0.44,-3.68%,"3,000"
SASML,14.00,13.50,13.50,13.50,13.50,-0.50,-3.57%,"3,000"
DEL,5.50,5.50,5.50,5.50,5.50,0.00,0.00%,"3,000"
BIPLS,10.50,10.15,10.75,10.15,10.75,0.25,2.38%,"3,000"
RAVTDEF,4.45,4.31,4.31,4.30,4.30,-0.15,-3.37%,"2,500"
ORIXM,18.80,18.75,18.75,18.51,18.51,-0.29,-1.54%,"2,500"
KML,41.25,42.00,42.50,42.00,42.50,1.25,3.03%,"2,500"
ARPL,600.00,600.00,605.00,599.00,601.17,1.17,0.19%,"2,300"
ORM,8.43,8.12,8.12,8.11,8.11,-0.32,-3.80%,"2,000"
JUBSDEF,5.09,5.00,5.20,5.00,5.00,-0.09,-1.77%,"2,000"
SFL,702.00,682.00,700.00,650.00,693.00,-9.00,-1.28%,"2,000"
PHDL,114.25,109.00,114.00,109.00,113.33,-0.92,-0.81%,"2,000"
PSYL,18.22,18.00,18.29,17.75,18.29,0.07,0.38%,"2,000"
DSMLDEF,7.40,7.40,7.50,7.40,7.50,0.10,1.35%,"2,000"
CENI,22.50,22.85,22.90,22.85,22.90,0.40,1.78%,"2,000"
SMTM,3.95,3.98,4.06,3.98,4.06,0.11,2.78%,"2,000"
FECM,2.90,2.95,3.00,2.95,3.00,0.10,3.45%,"2,000"
GADT,224.16,220.01,222.90,220.00,220.00,-4.16,-1.86%,"1,700"
AGTL,388.04,385.01,391.10,385.00,390.14,2.10,0.54%,"1,600"
ELCM,44.05,42.50,42.50,42.40,42.40,-1.65,-3.75%,"1,500"
KHTC,268.01,261.05,264.99,260.00,261.39,-6.62,-2.47%,"1,500"
PINL,6.45,5.45,6.49,6.49,6.49,0.04,0.62%,"1,500"
ZTL,8.75,9.00,9.20,9.00,9.13,0.38,4.34%,"1,500"
TATM,37.99,35.30,39.89,35.30,39.89,1.90,5.00%,"1,500"
BATA,"1,595.65","1,580.00","1,625.00","1,580.00","1,621.50",25.85,1.62%,"1,080"
KHSM,9.86,8.86,8.86,8.86,8.86,-1.00,-10.14%,"1,000"
AEL,8.50,7.86,7.86,7.86,7.86,-0.64,-7.53%,"1,000"
LPGL,20.42,18.89,18.89,18.89,18.89,-1.53,-7.49%,"1,000"
PGLC,13.74,12.72,12.72,12.72,12.72,-1.02,-7.42%,"1,000"
LEUL,14.70,13.70,13.70,13.70,13.70,-1.00,-6.80%,"1,000"
MFFL,221.67,211.55,216.00,210.50,212.01,-9.66,-4.36%,"1,000"
SBL,7.50,7.40,7.40,7.40,7.40,-0.10,-1.33%,"1,000"
MQTM,31.01,31.00,31.00,31.00,31.00,-0.01,-0.03%,"1,000"
JKSM,40.00,40.00,40.00,40.00,40.00,0.00,0.00%,"1,000"
SERT,10.95,10.95,11.00,10.95,11.00,0.05,0.46%,"1,000"
HMM,8.99,9.05,9.05,9.05,9.05,0.06,0.67%,"1,000"
EXIDE,372.00,368.00,368.00,360.01,360.01,-11.99,-3.22%,900
WAHN,240.05,230.35,235.00,230.10,235.00,-5.05,-2.10%,800
POML,163.50,160.01,161.99,160.00,161.99,-1.51,-0.92%,800
SCL,232.46,248.00,248.00,240.90,247.11,14.65,6.30%,800
AABS,316.02,316.02,316.05,316.02,316.05,0.03,0.01%,600
JLICLXD,459.98,460.00,470.00,460.00,470.00,10.02,2.18%,600
TOWL,78.50,74.00,74.00,74.00,74.00,-4.50,-5.73%,500
