SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
ASL,14.33,14.41,14.63,14.27,14.36,0.03,0.21%,"1,382,000"
RPL,37.71,38.52,40.53,38.52,40.53,2.82,7.48%,"1,331,500"
KOSM,2.81,2.98,2.98,2.78,2.80,-0.01,-0.36%,"1,207,000"
SPL,26.55,26.85,27.80,26.60,27.17,0.62,2.34%,"1,126,000"
UBL,125.92,126.50,129.00,126.00,126.49,0.57,0.45%,"1,114,367"
CSIL,3.32,3.45,3.45,3.02,3.16,-0.16,-4.82%,"1,079,500"
KOIL,5.22,5.26,5.95,5.25,5.72,0.50,9.58%,"1,075,000"
PSX,15.26,15.31,16.16,15.31,15.62,0.36,2.36%,"1,050,000"
TREET,27.54,27.90,28.48,27.11,27.40,-0.14,-0.51%,"1,030,000"
SILK,1.17,1.20,1.20,1.10,1.12,-0.05,-4.27%,"1,014,000"
LUCK,662.04,668.01,674.90,661.52,663.75,1.71,0.26%,"962,428"
THCCL,19.58,19.95,20.50,19.40,20.06,0.48,2.45%,"900,000"
OGDC,109.34,109.90,110.80,109.06,109.40,0.06,0.05%,"865,104"
SSGC,17.04,17.10,17.35,16.95,17.04,0.00,0.00%,"851,000"
HUMNL,8.51,8.79,8.79,8.40,8.44,-0.07,-0.82%,"806,500"
PIOC,96.95,99.00,99.60,96.06,96.34,-0.61,-0.63%,"806,000"
ENGROXD,304.22,305.05,307.60,301.50,305.87,1.65,0.54%,"780,738"
CTM,4.07,4.14,4.22,4.00,4.03,-0.04,-0.98%,"750,000"
SEARL,269.76,271.22,274.00,269.00,269.95,0.19,0.07%,"748,200"
DSLDEF,4.99,5.01,5.15,4.94,4.98,-0.01,-0.20%,"718,000"
TOMCL,28.77,28.99,29.00,28.17,28.72,-0.05,-0.17%,"702,500"
GHNI,289.57,293.99,295.00,285.01,286.12,-3.45,-1.19%,"691,200"
NRL,206.45,210.00,210.95,203.56,204.30,-2.15,-1.04%,"690,500"
NCPL,14.73,14.66,15.00,14.66,14.99,0.26,1.77%,"686,500"
AKBL,19.07,19.65,19.65,19.12,19.17,0.10,0.52%,"668,500"
FFCXD,110.63,110.63,110.95,109.52,109.90,-0.73,-0.66%,"655,244"
TRPOL,10.15,10.30,10.46,10.00,10.05,-0.10,-0.99%,"633,500"
ATRL,166.75,169.00,170.16,166.12,166.62,-0.13,-0.08%,"633,000"
BGL,8.03,8.19,8.30,7.75,7.92,-0.11,-1.37%,"632,000"
HBL,133.78,134.89,134.90,133.10,133.76,-0.02,-0.01%,"608,454"
ECOP,21.99,22.20,22.43,20.35,20.35,-1.64,-7.46%,"602,500"
HTL,45.76,46.76,47.49,45.95,46.06,0.30,0.66%,"576,000"
SPEL,47.09,47.75,49.35,46.99,48.40,1.31,2.78%,"552,500"
PACE,3.91,3.91,3.98,3.81,3.86,-0.05,-1.28%,"542,000"
NML,104.09,104.98,105.80,104.00,104.68,0.59,0.57%,"539,000"
ANL,21.04,20.84,21.19,20.51,20.62,-0.42,-2.00%,"538,000"
AGL,5.54,5.72,5.72,5.52,5.55,0.01,0.18%,"533,500"
FCSC,1.73,1.73,1.87,1.70,1.73,0.00,0.00%,"512,500"
PIAA,5.21,5.24,5.27,5.10,5.12,-0.09,-1.73%,"508,500"
ITTEFAQ,16.07,16.39,16.40,16.00,16.07,0.00,0.00%,"508,500"
TGL,92.91,93.70,94.54,93.00,93.30,0.39,0.42%,"503,500"
AICL,44.64,43.81,44.15,43.00,43.25,-1.39,-3.11%,"467,500"
TPL,6.73,6.74,6.90,6.67,6.80,0.07,1.04%,"461,500"
STCL,12.83,13.10,13.19,12.60,12.77,-0.06,-0.47%,"458,000"
QUICE,5.71,5.70,5.93,5.65,5.70,-0.01,-0.18%,"457,000"
LOADS,21.51,21.60,22.00,21.41,21.54,0.03,0.14%,"440,500"
MDTL,1.65,1.70,1.70,1.61,1.64,-0.01,-0.61%,"435,000"
HRPL,39.34,40.01,40.50,37.50,37.68,-1.66,-4.22%,"428,000"
DKLDEF,4.32,4.53,4.80,4.30,4.75,0.43,9.95%,"428,000"
MEBLXB,82.66,83.00,83.00,82.25,82.35,-0.31,-0.38%,"426,000"
SKRS,10.59,10.50,10.50,10.05,10.22,-0.37,-3.49%,"424,000"
GAIL,7.05,7.14,7.24,6.85,6.89,-0.16,-2.27%,"414,000"
TPLP,10.50,10.50,10.88,10.50,10.59,0.09,0.86%,"406,000"
MCB,178.26,177.98,180.90,177.03,178.24,-0.02,-0.01%,"396,192"
DCR,11.00,10.98,11.04,10.96,10.97,-0.03,-0.27%,"391,500"
PILDEF,1.36,1.50,1.50,1.21,1.31,-0.05,-3.68%,"386,500"
GGGL,14.89,15.15,15.15,14.61,14.98,0.03,0.20%,"386,500"
GHGL,53.68,54.75,55.00,54.00,54.32,0.64,1.19%,"378,500"
SERF,7.95,7.95,8.25,7.75,8.12,0.17,2.14%,"361,500"
BIPL,11.20,11.25,11.40,11.00,11.05,-0.15,-1.34%,"346,500"
PASL,1.19,1.27,1.27,1.13,1.15,-0.04,-3.36%,"333,500"
POL,424.03,426.98,430.00,426.98,428.88,4.85,1.14%,"324,052"
GATM,38.25,38.70,39.15,38.25,38.96,0.71,1.86%,"315,000"
MODAM,4.00,5.00,5.00,4.81,5.00,1.00,25.00%,"314,000"
DSIL,2.54,2.52,2.60,2.48,2.51,-0.03,-1.18%,"303,500"
AGSML,3.17,3.28,3.20,2.99,3.00,-0.17,-5.36%,"300,500"
SMTM,4.06,4.00,4.25,3.49,3.53,-0.53,-13.05%,"298,500"
FDIBL,2.53,2.69,2.75,2.57,2.58,0.05,1.98%,"296,000"
CEPB,117.02,119.89,120.00,117.10,117.61,0.59,0.50%,"287,000"
SNBL,9.55,9.60,9.60,9.45,9.54,-0.01,-0.10%,"282,000"
NCL,39.30,39.36,41.00,39.36,40.65,0.96,2.42%,"274,500"
ESBL,14.20,14.49,14.49,13.85,13.99,-0.21,-1.48%,"266,000"
BAFL,35.67,36.00,36.00,35.60,35.63,-0.04,-0.11%,"265,318"
OLPL,27.80,28.15,28.40,27.61,28.00,0.20,0.72%,"252,000"
THALL,433.57,435.00,437.89,426.76,427.52,-6.05,-1.40%,"244,900"
DAWH,132.57,132.58,133.89,131.50,132.07,-0.50,-0.38%,"237,200"
ICIBL,1.17,1.25,1.25,1.13,1.15,-0.02,-1.71%,"237,000"
GHNL,106.67,107.00,108.25,104.49,104.71,-1.96,-1.84%,"233,500"
PAKRI,29.48,29.50,30.55,29.25,29.42,-0.06,-0.20%,"226,000"
BILFDEF,1.73,1.80,1.80,1.60,1.68,-0.05,-2.89%,"223,000"
SPLCDEF,2.19,2.16,2.33,2.10,2.18,-0.01,-0.46%,"205,500"
GTYR,76.10,77.00,77.50,76.00,76.29,0.19,0.25%,"204,500"
HCAR,313.17,316.00,319.00,307.00,308.64,-4.53,-1.45%,"201,500"
YOUW,3.99,4.05,4.10,3.80,3.82,-0.17,-4.26%,"196,500"
DWSMDEF,3.31,3.40,3.55,3.25,3.27,-0.04,-1.21%,"193,000"
SAZEW,172.80,175.75,176.45,173.00,173.43,0.63,0.36%,"187,900"
CRTM,22.09,22.50,22.50,22.00,22.01,-0.08,-0.36%,"182,500"
FCEPL,87.86,88.00,89.50,88.00,88.98,1.12,1.27%,"182,000"
SMCPL,8.70,8.70,8.83,8.40,8.47,-0.23,-2.64%,"172,500"
EPQLXD,21.65,21.99,21.99,21.00,21.40,-0.25,-1.15%,"167,500"
PSMC,231.68,233.00,238.00,230.51,231.34,-0.34,-0.15%,"166,500"
SHEL,248.92,252.70,252.70,244.50,245.73,-3.19,-1.28%,"162,400"
BAHL,64.99,65.20,65.47,64.92,65.17,0.18,0.28%,"159,264"
CHCC,132.30,134.00,134.25,131.12,131.76,-0.54,-0.41%,"158,500"
FLYNG,11.20,11.40,11.51,11.25,11.27,0.07,0.63%,"155,000"
MTL,883.68,893.00,923.00,874.00,884.05,0.37,0.04%,"147,650"
PKGP,18.40,18.70,19.78,18.70,19.78,1.38,7.50%,"147,500"
CSAP,81.81,82.01,84.00,82.00,82.80,0.99,1.21%,"137,500"
GWLC,26.69,27.74,27.74,26.30,26.53,-0.16,-0.60%,"126,000"
PMI,1.60,1.61,1.63,1.50,1.51,-0.09,-5.63%,"125,500"
MUREB,585.00,580.00,600.00,575.10,589.42,4.42,0.76%,"125,100"
SCBPL,31.84,31.50,32.00,31.25,31.85,0.01,0.03%,"121,500"
GLAXO,184.38,185.00,185.75,183.00,183.43,-0.95,-0.52%,"118,100"
BERG,91.56,91.00,94.50,90.00,91.72,0.14,0.15%,"112,500"
HIFA,3.70,3.70,3.75,3.69,3.69,-0.01,-0.27%,"110,500"
HGFA,11.00,11.00,11.05,10.69,10.70,-0.30,-2.73%,"106,000"
KOHC,204.83,206.00,209.00,201.55,202.94,-1.89,-0.92%,"102,300"
SYS,295.83,299.90,299.90,295.00,296.18,0.35,0.12%,"101,900"
AGP,117.39,117.98,118.00,115.01,116.01,-1.38,-1.18%,"100,500"
CPPL,191.51,193.00,199.00,191.50,196.77,5.26,2.75%,"96,600"
PKGS,510.71,523.00,525.00,514.99,523.62,12.91,2.53%,"95,700"
RICL,7.00,7.00,7.10,6.90,7.00,0.00,0.00%,"94,000"
HMB,35.50,35.50,35.70,35.50,35.50,0.00,0.00%,"91,500"
PICT,189.91,190.99,193.50,187.01,187.89,-2.02,-1.06%,"88,600"
MFL,24.35,24.35,24.75,24.10,24.23,-0.12,-0.49%,"88,500"
FATIMA,29.26,29.60,29.80,29.01,29.37,0.11,0.38%,"82,500"
SHFA,261.12,263.00,270.00,263.00,267.27,6.15,2.36%,"81,300"
ABL,85.31,86.70,88.00,78.92,83.89,-1.42,-1.66%,"79,500"
CWSM,2.23,2.25,2.29,2.09,2.13,-0.10,-4.48%,"71,500"
FEROZ,386.70,391.00,392.50,380.00,382.39,-4.31,-1.11%,"70,300"
GFIL,4.65,5.00,5.00,4.71,4.71,0.06,1.29%,"68,000"
NATF,280.96,281.25,282.99,278.95,279.84,-1.12,-0.40%,"63,400"
FECTC,39.68,40.26,40.40,38.76,39.02,-0.66,-1.66%,"62,500"
AHCL,45.49,45.85,46.50,45.00,45.17,-0.32,-0.70%,"60,000"
EFGH,27.17,27.50,28.20,27.50,27.50,0.33,1.21%,"59,500"
KSBP,283.41,283.41,283.41,262.16,262.16,-21.25,-7.50%,"54,500"
ACPL,168.57,173.99,173.99,168.00,168.32,-0.25,-0.15%,"52,800"
HSM,19.00,19.00,19.00,17.62,19.00,0.00,0.00%,"51,500"
TSPLXD,4.07,4.00,4.15,4.00,4.15,0.08,1.97%,"51,500"
APL,355.46,359.99,360.00,353.00,354.16,-1.30,-0.37%,"48,800"
CLOV,105.51,106.50,107.50,105.00,105.39,-0.12,-0.11%,"48,500"
FPJM,2.63,2.70,2.70,2.61,2.61,-0.02,-0.76%,"48,000"
FHAM,11.29,11.06,11.40,11.06,11.17,-0.12,-1.06%,"47,500"
ASTM,8.55,8.02,9.50,8.02,9.17,0.62,7.25%,"45,500"
SINDM,10.99,10.50,11.43,10.50,11.05,0.06,0.55%,"45,000"
AHLXD,53.41,53.60,54.70,53.60,54.52,1.11,2.08%,"45,000"
ICL,32.60,32.60,32.75,32.49,32.75,0.15,0.46%,"44,000"
NPL,23.30,23.45,23.50,23.05,23.10,-0.20,-0.86%,"41,000"
IGIL,40.00,41.85,41.85,41.79,41.79,1.79,4.48%,"41,000"
MTILDEF,7.84,7.55,7.79,6.84,6.84,-1.00,-12.76%,"39,000"
HABSM,36.52,36.60,37.60,36.60,36.96,0.44,1.20%,"36,000"
SEPL,220.48,220.00,228.00,215.00,225.00,4.52,2.05%,"35,100"
TRIPF,170.53,173.36,174.00,170.01,170.33,-0.20,-0.12%,"35,000"
REWM,28.19,28.50,28.50,28.00,28.00,-0.19,-0.67%,"33,500"
DFSM,1.97,2.09,2.10,1.95,1.97,0.00,0.00%,"31,500"
AGIL,229.98,230.01,247.22,230.00,242.84,12.86,5.59%,"30,600"
ALAC,7.95,7.81,7.95,7.79,7.88,-0.07,-0.88%,"30,500"
SPWLXD,17.37,17.46,17.46,17.10,17.25,-0.12,-0.69%,"28,500"
IGIHL,224.72,222.00,227.75,220.00,223.46,-1.26,-0.56%,"28,500"
ICI,734.06,739.00,754.87,725.00,736.53,2.47,0.34%,"28,050"
BAPLDEF,21.31,21.50,21.50,19.72,19.72,-1.59,-7.46%,"27,500"
DYNO,180.25,182.90,186.00,182.90,183.83,3.58,1.99%,"26,000"
AABS,316.05,316.05,316.05,308.00,310.00,-6.05,-1.91%,"25,700"
KOHE,35.02,36.78,37.00,36.78,36.97,1.95,5.57%,"25,500"
FFLM,3.85,3.53,3.94,3.53,3.87,0.02,0.52%,"24,000"
ATBA,228.32,231.48,235.00,227.00,228.20,-0.12,-0.05%,"23,600"
KTML,60.08,60.00,60.50,59.50,60.46,0.38,0.63%,"23,500"
IBLHL,82.70,84.49,84.49,83.00,83.60,0.90,1.09%,"23,500"
UBDL,33.50,32.50,35.50,32.50,35.27,1.77,5.28%,"23,500"
PCAL,148.51,151.98,151.98,148.50,149.27,0.76,0.51%,"22,900"
FML,102.00,102.01,103.99,100.00,100.13,-1.87,-1.83%,"22,000"
786,15.18,15.59,15.60,15.30,15.58,0.40,2.64%,"21,500"
SHDT,37.39,37.10,38.00,37.02,37.18,-0.21,-0.56%,"21,000"
ZAHID,20.00,20.50,21.50,20.50,21.00,1.00,5.00%,"21,000"
BWCL,164.07,164.50,167.00,163.00,165.06,0.99,0.60%,"20,900"
JSML,23.00,23.00,23.40,22.61,22.96,-0.04,-0.17%,"20,000"
PNSC,91.37,92.00,92.50,91.10,91.50,0.13,0.14%,"20,000"
HIRATDEF,2.98,2.92,2.96,2.85,2.85,-0.13,-4.36%,"19,000"
HINO,759.76,790.00,790.00,705.00,714.59,-45.17,-5.95%,"18,600"
MARI,"1,434.34","1,430.00","1,450.00","1,427.00","1,435.51",1.17,0.08%,"17,720"
KOHPDEF,2.24,2.16,2.26,2.15,2.17,-0.07,-3.13%,"17,500"
FCIBL,18.48,17.25,18.50,17.10,17.95,-0.53,-2.87%,"17,000"
SAIF,16.99,16.50,16.85,16.20,16.85,-0.14,-0.82%,"17,000"
PAKD,67.75,68.10,68.10,66.52,67.90,0.15,0.22%,"17,000"
TATM,39.89,36.95,37.00,36.90,36.90,-2.99,-7.50%,"15,500"
BUXL,60.00,62.00,62.00,57.00,57.54,-2.46,-4.10%,"15,500"
ZTL,9.13,8.76,8.99,8.60,8.80,-0.33,-3.61%,"15,000"
FPRM,6.00,6.00,6.00,6.00,6.00,0.00,0.00%,"15,000"
HINOON,627.82,621.00,627.00,621.00,625.01,-2.81,-0.45%,"14,850"
GVGL,47.00,46.50,47.90,46.50,47.25,0.25,0.53%,"14,500"
BNWM,46.01,45.50,45.50,42.56,42.63,-3.38,-7.35%,"14,000"
SLL,3.99,4.00,4.00,3.70,3.95,-0.04,-1.00%,"14,000"
FUDLM,8.01,8.15,8.34,8.15,8.25,0.24,3.00%,"14,000"
JLICL,470.00,462.10,465.00,450.00,450.00,-20.00,-4.26%,"13,100"
JSIL,22.00,22.90,22.90,22.00,22.00,0.00,0.00%,"13,000"
PRWM,42.50,42.00,42.25,42.00,42.01,-0.49,-1.15%,"12,500"
RUBY,8.00,7.30,7.65,7.30,7.34,-0.66,-8.25%,"12,000"
ORIXM,18.51,18.27,18.50,18.27,18.50,-0.01,-0.05%,"12,000"
PPP,105.82,106.02,110.00,105.00,107.00,1.18,1.12%,"11,500"
JATM,6.95,7.20,7.20,6.72,7.05,0.10,1.44%,"11,500"
PAKOXY,159.03,162.00,162.00,158.00,158.01,-1.02,-0.64%,"11,400"
SITC,342.25,342.25,342.25,339.75,342.00,-0.25,-0.07%,"11,200"
AGIC,26.38,24.42,25.40,24.42,24.42,-1.96,-7.43%,"11,000"
UNICXD,7.80,8.15,8.15,7.80,7.87,0.07,0.90%,"11,000"
PIM,3.50,3.61,3.80,3.60,3.75,0.25,7.14%,"11,000"
ABOTXD,767.91,775.00,775.00,760.00,762.77,-5.14,-0.67%,"10,650"
PAKMI,2.00,1.95,1.95,1.91,1.94,-0.06,-3.00%,"10,500"
SHEZ,237.38,242.00,242.00,237.00,240.00,2.62,1.10%,"9,700"
MRNS,76.49,80.00,80.00,78.00,79.45,2.96,3.87%,"9,000"
SHSML,101.62,101.00,101.00,100.05,100.07,-1.55,-1.53%,"8,500"
UDPL,45.95,43.76,46.00,42.80,46.00,0.05,0.11%,"8,500"
KASBM,1.20,1.15,1.15,1.15,1.15,-0.05,-4.17%,"8,000"
KML,42.50,43.00,43.00,42.00,42.02,-0.48,-1.13%,"8,000"
DEL,5.50,5.60,5.60,5.50,5.50,0.00,0.00%,"8,000"
CHAS,91.26,91.50,93.00,91.50,93.00,1.74,1.91%,"8,000"
UCAPMDEF,0.90,0.95,0.99,0.93,0.93,0.03,3.33%,"8,000"
BIFO,174.83,177.00,177.00,174.00,174.31,-0.52,-0.30%,"7,800"
JUBSDEF,5.00,4.90,5.34,4.90,5.00,0.00,0.00%,"7,000"
ADAMSDEF,24.40,23.23,23.27,23.07,23.20,-1.20,-4.92%,"6,500"
AGTL,390.14,393.00,398.80,385.02,385.89,-4.25,-1.09%,"6,500"
FRCL,14.63,13.71,14.60,13.71,14.60,-0.03,-0.21%,"6,000"
JVDC,25.00,25.50,25.70,25.40,25.70,0.70,2.80%,"5,500"
JSGCL,68.10,69.90,69.90,67.00,67.00,-1.10,-1.62%,"5,000"
IMSLDEF,14.06,14.07,14.50,14.07,14.25,0.19,1.35%,"5,000"
SERT,11.00,11.00,11.00,10.52,11.00,0.00,0.00%,"4,500"
GSKCH,302.50,305.99,306.00,302.50,302.50,0.00,0.00%,"4,100"
PSYL,18.29,18.00,18.14,17.52,18.05,-0.24,-1.31%,"4,000"
SRVI,730.60,729.01,740.00,726.00,739.99,9.39,1.29%,"4,000"
NICL,78.15,78.00,79.50,78.00,79.50,1.35,1.73%,"4,000"
FRSM,51.50,52.25,52.50,52.25,52.50,1.00,1.94%,"4,000"
ASHT,10.75,10.46,11.71,10.46,11.71,0.96,8.93%,"4,000"
KHTC,261.39,266.01,274.00,260.00,263.68,2.29,0.88%,"3,700"
POML,161.99,158.01,159.98,149.85,155.00,-6.99,-4.32%,"3,500"
SARC,19.00,18.26,18.26,18.19,18.20,-0.80,-4.21%,"3,500"
TSMF,3.36,3.41,3.52,3.41,3.52,0.16,4.76%,"3,500"
ADOS,26.15,27.89,27.90,26.02,27.55,1.40,5.35%,"3,500"
SURC,194.99,199.95,200.00,199.95,200.00,5.01,2.57%,"3,400"
GRYL,6.03,6.15,6.15,5.70,5.77,-0.26,-4.31%,"3,000"
BCL,74.85,72.20,74.95,72.10,73.62,-1.23,-1.64%,"3,000"
AKDCL,130.00,132.99,133.00,128.00,128.00,-2.00,-1.54%,"3,000"
JGICL,45.19,45.25,45.25,44.66,44.67,-0.52,-1.15%,"3,000"
SNAI,50.50,50.00,50.00,50.00,50.00,-0.50,-0.99%,"3,000"
MACFL,24.99,24.50,24.89,24.50,24.89,-0.10,-0.40%,"3,000"
CCM,27.00,27.00,27.00,27.00,27.00,0.00,0.00%,"3,000"
DSMLDEF,7.50,7.01,7.55,7.01,7.55,0.05,0.67%,"3,000"
ARM,11.51,11.56,11.60,11.56,11.60,0.09,0.78%,"3,000"
JKSM,40.00,42.00,42.00,42.00,42.00,2.00,5.00%,"3,000"
AKGL,14.60,13.62,15.60,13.62,15.55,0.95,6.51%,"3,000"
KPUS,70.00,64.80,75.25,64.80,75.25,5.25,7.50%,"3,000"
SSML,4.30,4.22,4.22,4.21,4.22,-0.08,-1.86%,"2,500"
FECM,3.00,2.95,3.00,2.95,2.98,-0.02,-0.67%,"2,500"
NAGC,49.95,47.00,49.90,47.00,49.90,-0.05,-0.10%,"2,500"
AEL,7.86,7.50,7.50,7.50,7.86,0.00,0.00%,"2,500"
FEM,3.45,3.30,3.48,3.30,3.47,0.02,0.58%,"2,500"
IDRT,15.53,15.99,16.69,15.99,16.69,1.16,7.47%,"2,500"
SFL,693.00,677.00,677.00,676.00,676.01,-16.99,-2.45%,"2,300"
LPGL,18.89,18.05,18.05,17.70,17.70,-1.19,-6.30%,"2,000"
DINT,50.00,47.10,48.00,47.10,48.00,-2.00,-4.00%,"2,000"
BIPLS,10.75,10.01,10.64,10.00,10.64,-0.11,-1.02%,"2,000"
ALTN,26.75,26.55,27.30,26.55,27.30,0.55,2.06%,"2,000"
TSBL,10.00,10.25,10.25,10.25,10.25,0.25,2.50%,"2,000"
INDU,"1,354.59","1,375.00","1,375.00","1,346.00","1,351.50",-3.09,-0.23%,"1,650"
BATA,"1,621.50","1,625.00","1,631.00","1,620.00","1,631.00",9.50,0.59%,"1,600"
WAHN,235.00,234.99,240.00,234.99,240.00,5.00,2.13%,"1,600"
BWHL,74.00,70.00,70.00,70.00,70.00,-4.00,-5.41%,"1,500"
ELSM,94.00,91.00,91.00,91.00,91.00,-3.00,-3.19%,"1,500"
DNCCDEF,8.90,8.91,8.91,8.65,8.65,-0.25,-2.81%,"1,500"
FANM,3.55,3.50,3.50,3.50,3.50,-0.05,-1.41%,"1,500"
FIBLM,2.80,2.30,2.99,2.30,2.85,0.05,1.79%,"1,500"
RUPL,21.03,21.73,21.73,21.73,21.73,0.70,3.33%,"1,500"
AMBL,22.95,22.01,23.90,22.01,23.90,0.95,4.14%,"1,500"
HMM,9.05,9.50,9.50,9.50,9.50,0.45,4.97%,"1,500"
ZIL,109.30,110.00,113.00,110.00,110.04,0.74,0.68%,"1,400"
EFUG,122.87,122.00,125.00,120.25,124.90,2.03,1.65%,"1,200"
SCL,247.11,229.00,229.00,229.00,229.00,-18.11,-7.33%,"1,000"
GADT,220.00,222.00,222.00,216.01,216.01,-3.99,-1.81%,"1,000"
BPL,38.40,38.26,38.26,38.02,38.02,-0.38,-0.99%,"1,000"
PPVCDEF,3.81,3.36,3.80,3.36,3.80,-0.01,-0.26%,"1,000"
DWTMDEF,2.10,2.10,2.10,2.10,2.10,0.00,0.00%,"1,000"
FZCM,130.51,132.50,132.50,131.00,131.00,0.49,0.38%,"1,000"
BOK,13.83,14.00,14.00,14.00,14.00,0.17,1.23%,"1,000"
SML,43.10,43.70,43.70,43.70,43.70,0.60,1.39%,"1,000"
ORM,8.11,8.25,8.25,8.25,8.25,0.14,1.73%,"1,000"
ARPL,601.17,601.50,601.50,600.00,600.00,-1.17,-0.19%,900
PKGIDEF,2.95,2.66,2.66,2.66,2.66,-0.29,-9.83%,500
MSCL,11.10,10.80,10.80,10.80,10.80,-0.30,-2.70%,500
MCBAH,31.76,31.00,31.00,31.00,31.00,-0.76,-2.39%,500
QUET,9.10,9.00,9.00,9.00,9.00,-0.10,-1.10%,500
ATIL,58.00,57.50,57.50,57.50,57.50,-0.50,-0.86%,500
SHNI,4.80,4.84,4.84,4.84,4.84,0.04,0.83%,500
CENI,22.90,23.50,23.50,23.50,23.50,0.60,2.62%,500
TSML,315.00,324.99,324.99,324.99,324.99,9.99,3.17%,500
SSOM,48.08,49.64,49.64,49.64,49.64,1.56,3.24%,500
LEUL,13.70,14.25,14.25,14.25,14.25,0.55,4.01%,500
SHJS,67.00,70.99,70.99,70.99,70.99,3.99,5.96%,500
