SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
RPL,35.09,35.51,35.89,34.66,35.00,-0.09,-0.26%,"473,500"
LPL,13.05,13.29,13.44,13.00,13.26,0.21,1.61%,"472,500"
MCB,174.31,172.53,178.00,172.53,175.13,0.82,0.47%,"448,789"
HBL,129.05,127.84,131.72,125.25,130.25,1.20,0.93%,"445,919"
QUICE,5.00,5.00,5.18,5.00,5.15,0.15,3.00%,"439,500"
786,11.06,10.55,11.00,10.06,10.13,-0.93,-8.41%,"429,500"
OLPL,26.88,26.62,28.50,26.61,27.85,0.97,3.61%,"423,500"
HCAR,278.68,276.00,282.00,266.50,276.86,-1.82,-0.65%,"413,700"
IMSLDEF,13.94,14.00,14.98,14.00,14.98,1.04,7.46%,"412,500"
GHNL,89.82,88.50,91.95,87.65,90.41,0.59,0.66%,"396,500"
GAIL,5.40,5.26,5.76,5.20,5.61,0.21,3.89%,"386,500"
STCL,13.42,13.26,13.40,12.80,13.14,-0.28,-2.09%,"381,500"
PSMC,208.70,209.85,214.00,205.01,211.43,2.73,1.31%,"379,200"
MERIT,14.32,14.34,14.58,13.85,14.44,0.12,0.84%,"379,000"
SYS,290.03,290.02,291.98,277.12,283.37,-6.66,-2.30%,"372,400"
GGGL,14.07,14.00,14.28,13.26,13.94,-0.13,-0.92%,"361,000"
SPL,22.50,22.66,23.30,22.30,23.11,0.61,2.71%,"357,500"
CSIL,3.06,3.02,3.19,3.00,3.12,0.06,1.96%,"357,000"
TPL,5.64,5.75,5.88,5.50,5.80,0.16,2.84%,"348,000"
NCL,40.21,40.70,41.50,40.00,41.29,1.08,2.69%,"314,000"
FEROZ,396.23,397.00,409.00,396.00,407.06,10.83,2.73%,"308,900"
GTYR,68.46,67.05,69.70,66.10,68.72,0.54,0.79%,"303,500"
FCSC,1.53,1.60,1.65,1.47,1.59,0.06,3.92%,"296,500"
FCEPL,82.71,81.50,82.76,79.00,80.59,-2.12,-2.56%,"293,500"
TPLT,9.97,9.90,10.10,9.60,9.97,0.00,0.00%,"281,500"
SMCPL,7.54,7.35,7.70,7.06,7.59,0.05,0.66%,"265,000"
JLICL,425.01,430.00,450.00,430.00,441.62,16.61,3.91%,"258,000"
MUREB,586.94,580.01,585.00,580.00,581.00,-5.94,-1.01%,"251,250"
MDTL,1.36,1.36,1.40,1.31,1.37,0.01,0.74%,"247,500"
AICL,40.01,40.00,41.40,39.52,40.42,0.50,1.25%,"247,000"
ICL,26.89,26.89,27.80,26.89,27.09,0.20,0.74%,"241,000"
POL,424.24,425.00,429.45,418.33,425.22,0.98,0.23%,"231,898"
FDIBL,2.26,2.31,2.48,2.20,2.21,-0.05,-2.21%,"229,500"
CLOV,93.75,93.55,96.00,92.56,95.16,1.41,1.50%,"221,000"
GLAXO,180.35,180.25,184.00,180.00,182.38,2.03,1.13%,"218,500"
SERF,8.96,8.70,9.35,8.70,9.07,0.11,1.23%,"217,000"
IBLHL,89.69,88.88,91.91,86.07,89.17,-0.52,-0.58%,"213,500"
FLYNG,9.93,10.00,10.40,10.00,10.39,0.46,4.63%,"210,500"
MFL,22.89,23.00,23.00,22.35,22.53,-0.36,-1.57%,"208,000"
LOADS,18.56,19.19,19.19,18.50,18.85,0.29,1.56%,"207,000"
CEPB,110.79,113.95,114.00,110.20,113.49,2.70,2.44%,"205,500"
DFMLDEF,8.06,8.03,8.39,7.80,8.08,0.02,0.25%,"204,000"
EFGH,26.81,26.10,27.49,24.86,25.80,-1.01,-3.77%,"194,000"
TRPOL,8.83,8.84,9.16,8.83,9.12,0.29,3.28%,"190,000"
BAHL,62.31,63.00,65.99,63.00,64.96,2.65,4.25%,"179,222"
TGL,91.47,89.55,91.50,87.25,91.41,-0.06,-0.07%,"179,000"
HIRATDEF,2.33,2.40,2.48,2.30,2.45,0.12,5.15%,"178,500"
ESBL,12.85,13.00,13.00,12.50,12.87,0.02,0.16%,"176,500"
SPEL,46.33,46.90,47.00,45.50,46.09,-0.24,-0.52%,"169,000"
BGL,7.32,7.28,7.60,7.20,7.41,0.09,1.23%,"168,000"
EPQL,20.67,20.80,20.80,20.25,20.30,-0.37,-1.79%,"166,500"
AGP,106.45,107.00,109.89,106.60,108.96,2.51,2.36%,"166,500"
POWERPS,10.00,10.00,10.10,10.00,10.00,0.00,0.00%,"165,500"
CRTM,20.61,20.69,20.89,20.38,20.70,0.09,0.44%,"165,000"
GHGL,51.76,51.25,53.00,51.25,52.48,0.72,1.39%,"160,000"
KOHC,184.90,186.00,189.80,176.70,182.69,-2.21,-1.20%,"145,000"
ECOP,17.88,17.90,18.10,16.67,17.16,-0.72,-4.03%,"139,000"
YOUW,3.53,3.60,3.60,3.36,3.54,0.01,0.28%,"129,000"
KOSM,2.46,2.50,2.55,2.40,2.50,0.04,1.63%,"129,000"
AKBL,18.60,18.51,18.90,18.51,18.90,0.30,1.61%,"126,500"
CSAP,73.14,74.50,75.00,71.50,74.04,0.90,1.23%,"118,500"
FABL,17.60,17.65,17.80,17.55,17.80,0.20,1.14%,"116,500"
TELE,1.79,1.82,1.83,1.72,1.81,0.02,1.12%,"110,500"
NICL,76.99,77.00,77.00,75.00,76.00,-0.99,-1.29%,"104,500"
ORM,7.50,0.00,7.50,7.50,7.50,0.00,0.00%,"100,000"
ATBA,207.27,210.00,210.00,200.00,202.05,-5.22,-2.52%,"96,100"
PAKMI,1.62,1.66,1.84,1.45,1.57,-0.05,-3.09%,"96,000"
PAKRI,27.04,27.00,27.25,26.70,27.03,-0.01,-0.04%,"93,000"
BAPLDEF,25.26,24.51,27.15,24.51,26.97,1.71,6.77%,"90,000"
PILDEF,1.20,1.11,1.21,1.10,1.16,-0.04,-3.33%,"89,500"
DKLDEF,5.00,4.99,5.24,4.80,5.19,0.19,3.80%,"89,000"
FHAM,11.73,11.70,11.78,11.40,11.52,-0.21,-1.79%,"88,500"
SHDT,36.08,37.00,37.75,33.38,33.41,-2.67,-7.40%,"87,000"
KTML,56.35,56.78,56.78,54.01,55.11,-1.24,-2.20%,"87,000"
FUDLM,8.07,8.50,8.90,8.05,8.36,0.29,3.59%,"85,000"
ORIXM,20.02,20.05,20.40,20.00,20.39,0.37,1.85%,"84,500"
SRVI,747.41,750.00,794.00,740.00,775.11,27.70,3.71%,"77,750"
AHCL,42.06,41.12,44.00,41.00,43.85,1.79,4.26%,"77,000"
MODAM,5.45,5.69,6.18,5.69,6.10,0.65,11.93%,"77,000"
MACFL,22.36,21.70,22.00,21.50,21.63,-0.73,-3.26%,"75,000"
SCBPL,30.50,30.00,32.50,30.00,31.13,0.63,2.07%,"75,000"
BILFDEF,1.48,1.41,1.52,1.40,1.50,0.02,1.35%,"74,500"
FECTC,33.57,34.76,34.76,31.06,33.16,-0.41,-1.22%,"72,500"
APL,343.15,342.00,352.00,342.00,349.45,6.30,1.84%,"70,800"
DSIL,2.22,2.17,2.30,2.15,2.19,-0.03,-1.35%,"69,500"
TRIPF,165.00,163.52,169.00,161.00,167.70,2.70,1.64%,"68,500"
FATIMA,29.43,28.99,30.98,28.99,29.28,-0.15,-0.51%,"66,500"
DFSM,1.81,1.90,1.93,1.75,1.87,0.06,3.31%,"61,000"
TPLP,9.74,9.51,9.80,9.43,9.65,-0.09,-0.92%,"60,500"
HGFA,9.73,9.65,9.80,9.65,9.80,0.07,0.72%,"60,500"
JKSM,43.00,45.40,46.22,45.40,46.22,3.22,7.49%,"59,500"
SHEZ,283.35,304.60,304.60,287.00,302.05,18.70,6.60%,"58,400"
ACPL,156.46,157.99,157.99,151.00,154.98,-1.48,-0.95%,"57,100"
SNBL,9.39,9.39,9.55,9.31,9.50,0.11,1.17%,"56,500"
KOIL,4.70,4.88,4.88,4.50,4.55,-0.15,-3.19%,"54,000"
DCR,10.89,10.90,11.00,10.90,10.96,0.07,0.64%,"53,000"
AHLXD,52.96,54.00,54.00,52.00,53.25,0.29,0.55%,"50,500"
CPPL,177.79,176.10,183.95,174.99,181.84,4.05,2.28%,"50,500"
KSBP,300.78,290.00,323.33,278.23,305.36,4.58,1.52%,"44,400"
TSPLXD,3.53,3.69,3.85,3.60,3.75,0.22,6.23%,"40,500"
SHFA,242.60,225.60,237.00,224.41,227.76,-14.84,-6.12%,"40,100"
MARIXD,"1,319.10","1,320.00","1,366.00","1,305.00","1,353.19",34.09,2.58%,"34,540"
SPLCDEF,1.69,1.55,1.59,1.46,1.56,-0.13,-7.69%,"34,500"
SPWL,17.01,16.66,17.00,16.66,16.90,-0.11,-0.65%,"33,000"
PKGS,499.61,500.00,510.00,485.00,503.50,3.89,0.78%,"32,900"
BERG,81.55,80.00,82.30,79.99,82.30,0.75,0.92%,"30,500"
ICIXD,679.26,698.44,722.00,682.50,711.60,32.34,4.76%,"28,150"
BWCL,146.80,147.50,150.00,144.00,149.73,2.93,2.00%,"27,300"
GSKCH,284.00,284.48,298.00,280.00,294.66,10.66,3.75%,"26,500"
NATF,281.49,282.00,287.90,282.00,286.98,5.49,1.95%,"25,900"
ATIL,58.40,56.50,57.00,56.00,56.37,-2.03,-3.48%,"25,500"
GVGL,42.59,42.50,42.59,41.55,42.36,-0.23,-0.54%,"25,000"
NPL,22.00,21.35,22.50,21.35,22.50,0.50,2.27%,"25,000"
PNSC,89.53,89.01,89.50,88.00,89.30,-0.23,-0.26%,"24,000"
PKGP,17.14,17.14,17.49,17.00,17.48,0.34,1.98%,"23,500"
SEPL,224.93,225.00,225.50,219.00,221.15,-3.78,-1.68%,"22,700"
CTM,3.80,3.75,3.81,3.75,3.80,0.00,0.00%,"22,500"
PICT,176.60,177.99,178.50,172.00,176.95,0.35,0.20%,"21,500"
FML,100.40,104.90,104.90,100.00,101.20,0.80,0.80%,"21,500"
CWSM,2.00,1.91,2.00,1.90,2.00,0.00,0.00%,"20,500"
FRCL,12.00,12.10,12.89,11.21,12.09,0.09,0.75%,"20,500"
PMI,1.19,1.27,1.27,1.17,1.25,0.06,5.04%,"20,500"
TRSM,3.07,3.05,3.05,2.75,2.81,-0.26,-8.47%,"20,000"
FIBLM,2.95,2.95,3.00,2.80,2.80,-0.15,-5.08%,"20,000"
ALTN,28.00,27.00,27.49,25.90,26.99,-1.01,-3.61%,"18,500"
INDUXD,"1,275.47","1,300.00","1,319.90","1,260.00","1,287.27",11.80,0.93%,"18,200"
IGIHL,220.92,215.15,220.00,215.00,219.80,-1.12,-0.51%,"17,700"
THALL,415.44,405.00,429.95,402.00,421.72,6.28,1.51%,"17,300"
JATM,6.12,6.12,6.50,6.12,6.46,0.34,5.56%,"16,500"
ABOT,753.67,745.00,780.00,740.00,768.17,14.50,1.92%,"16,200"
OMLDEF,11.00,10.01,10.01,10.00,10.00,-1.00,-9.09%,"15,000"
AGSML,2.62,2.62,2.79,2.53,2.63,0.01,0.38%,"15,000"
FECM,2.65,2.67,2.90,2.65,2.90,0.25,9.43%,"14,500"
DEL,5.25,5.78,6.25,5.25,5.50,0.25,4.76%,"13,500"
RUPL,19.50,18.11,18.11,18.04,18.05,-1.45,-7.44%,"13,000"
SML,40.00,39.99,39.99,38.00,38.00,-2.00,-5.00%,"13,000"
FPRM,7.00,7.30,7.30,6.90,6.98,-0.02,-0.29%,"13,000"
HMB,34.15,34.26,35.00,34.26,34.84,0.69,2.02%,"13,000"
ZIL,113.00,112.00,116.89,110.00,110.36,-2.64,-2.34%,"12,600"
REWM,31.78,29.50,29.50,29.40,29.40,-2.38,-7.49%,"12,500"
MTL,871.64,871.64,884.00,865.01,877.82,6.18,0.71%,"12,100"
HRPL,37.67,37.75,37.87,37.11,37.69,0.02,0.05%,"12,000"
NCMLDEF,3.70,3.83,3.83,3.50,3.50,-0.20,-5.41%,"11,000"
ADOS,27.99,26.90,28.49,25.91,27.05,-0.94,-3.36%,"10,000"
CYAN,32.54,33.25,33.25,31.60,32.82,0.28,0.86%,"10,000"
SINDM,10.74,10.90,10.90,10.90,10.90,0.16,1.49%,"10,000"
PAKOXY,148.74,146.00,151.97,146.00,150.75,2.01,1.35%,"9,800"
BIFO,163.94,166.99,168.80,165.00,168.19,4.25,2.59%,"9,800"
TATM,37.90,35.10,37.50,35.06,37.25,-0.65,-1.72%,"9,000"
UNICXD,7.29,7.30,7.30,7.11,7.11,-0.18,-2.47%,"8,500"
SHNI,3.90,4.24,4.65,4.00,4.65,0.75,19.23%,"8,500"
GRYL,8.51,9.18,9.18,8.25,8.76,0.25,2.94%,"7,500"
KASBM,1.00,1.05,1.05,1.05,1.05,0.05,5.00%,"7,500"
ABL,85.00,84.03,84.95,84.03,84.85,-0.15,-0.18%,"7,000"
CPALDEF,4.51,5.51,5.51,5.51,5.51,1.00,22.17%,"7,000"
AEL,13.16,13.15,13.80,13.02,13.80,0.64,4.86%,"6,500"
FPJM,2.50,2.30,2.41,2.30,2.40,-0.10,-4.00%,"6,000"
GLPL,281.50,0.00,289.00,289.00,281.50,0.00,0.00%,"6,000"
SHSML,100.03,100.00,101.00,100.00,100.20,0.17,0.17%,"6,000"
JSML,21.64,21.00,22.00,20.99,22.00,0.36,1.66%,"6,000"
KOHPDEF,2.04,2.10,2.15,2.02,2.13,0.09,4.41%,"6,000"
PKGIDEF,2.68,2.45,2.80,2.40,2.80,0.12,4.48%,"6,000"
AGTL,371.59,371.10,371.10,350.00,369.91,-1.68,-0.45%,"5,700"
DLLXD,192.50,195.00,195.00,186.00,191.24,-1.26,-0.65%,"5,600"
BPL,29.58,29.90,30.00,29.90,29.99,0.41,1.39%,"5,500"
MSCL,10.75,10.70,11.70,10.70,11.33,0.58,5.40%,"5,500"
RICL,6.73,7.20,7.20,6.46,7.20,0.47,6.98%,"5,500"
PCAL,136.55,134.10,137.00,133.00,136.92,0.37,0.27%,"5,200"
ZTL,7.90,7.60,7.89,7.50,7.75,-0.15,-1.90%,"5,000"
HSM,19.11,19.01,19.40,18.26,19.38,0.27,1.41%,"5,000"
NEXT,11.78,11.10,11.99,11.10,11.99,0.21,1.78%,"5,000"
AGIC,23.56,24.00,24.05,24.00,24.00,0.44,1.87%,"5,000"
SSML,3.91,3.75,3.99,3.75,3.99,0.08,2.05%,"5,000"
GADT,204.38,204.38,205.00,195.00,201.20,-3.18,-1.56%,"4,900"
HINO,627.77,635.00,652.00,630.00,646.57,18.80,2.99%,"4,600"
SARC,20.39,18.87,20.00,18.87,20.00,-0.39,-1.91%,"4,500"
MFFL,351.44,350.00,355.00,330.00,344.99,-6.45,-1.84%,"4,500"
BNWM,42.10,39.55,40.75,39.50,40.75,-1.35,-3.21%,"4,000"
MCBAH,31.00,29.70,30.59,29.70,30.54,-0.46,-1.48%,"4,000"
BRR,10.10,10.00,10.00,10.00,10.00,-0.10,-0.99%,"4,000"
FANM,3.01,3.10,3.10,3.10,3.10,0.09,2.99%,"4,000"
LPGL,14.58,15.62,15.65,14.20,14.20,-0.38,-2.61%,"3,500"
DWSMDEF,3.00,3.00,3.00,3.00,3.00,0.00,0.00%,"3,500"
MRNS,74.15,74.15,74.15,74.15,74.15,0.00,0.00%,"3,500"
PAKD,63.57,60.20,64.90,60.20,63.87,0.30,0.47%,"3,500"
SAIF,16.70,15.51,16.90,15.51,16.90,0.20,1.20%,"3,500"
STJT,108.51,114.00,116.64,114.00,114.00,5.49,5.06%,"3,500"
EFUL,192.01,192.50,193.00,189.90,192.76,0.75,0.39%,"3,300"
LEUL,13.70,13.01,13.01,12.80,12.80,-0.90,-6.57%,"3,000"
KOHE,35.00,33.25,33.25,33.25,33.25,-1.75,-5.00%,"3,000"
JGICL,45.70,44.00,44.00,44.00,44.00,-1.70,-3.72%,"3,000"
IDSM,22.00,23.49,23.65,23.49,23.65,1.65,7.50%,"3,000"
EXIDE,339.88,344.00,344.00,328.00,335.82,-4.06,-1.19%,"2,900"
MACTER,131.23,130.00,130.00,127.00,127.00,-4.23,-3.22%,"2,500"
UDPL,44.00,41.05,44.95,41.05,43.00,-1.00,-2.27%,"2,500"
KML,36.52,37.00,37.24,36.60,36.60,0.08,0.22%,"2,500"
SHJS,74.29,70.00,77.00,69.00,77.00,2.71,3.65%,"2,500"
HINOON,618.35,625.00,625.00,612.00,614.31,-4.04,-0.65%,"2,150"
ASHT,11.00,11.02,11.02,11.00,11.00,0.00,0.00%,"2,000"
INKL,16.00,15.50,16.00,15.50,16.00,0.00,0.00%,"2,000"
SERT,11.00,11.00,11.00,11.00,11.00,0.00,0.00%,"2,000"
HABSM,35.58,35.65,35.65,35.65,35.65,0.07,0.20%,"2,000"
HIFA,3.53,3.80,3.80,3.80,3.80,0.27,7.65%,"2,000"
PIM,5.09,5.99,6.08,5.90,5.90,0.81,15.91%,"2,000"
ARPL,579.01,580.00,588.10,580.00,586.80,7.79,1.35%,"1,600"
SANSM,18.74,17.34,17.34,17.34,17.34,-1.40,-7.47%,"1,500"
BUXL,50.03,49.95,49.95,47.00,47.00,-3.03,-6.06%,"1,500"
PSYL,17.83,17.50,17.50,16.70,16.98,-0.85,-4.77%,"1,500"
DYNO,181.77,181.50,182.99,180.50,182.99,1.22,0.67%,"1,500"
UBDL,34.25,31.76,34.89,31.76,34.89,0.64,1.87%,"1,500"
RUBY,6.69,6.86,6.86,6.50,6.84,0.15,2.24%,"1,500"
KHTC,257.86,269.00,269.00,261.00,269.00,11.14,4.32%,"1,500"
BOK,13.15,13.84,13.84,13.80,13.82,0.67,5.10%,"1,500"
PINL,5.63,6.25,6.58,6.25,6.44,0.81,14.39%,"1,500"
POML,149.99,150.00,150.00,145.00,146.75,-3.24,-2.16%,"1,400"
SITC,311.04,307.00,329.00,307.00,320.07,9.03,2.90%,"1,400"
PMRS,420.17,440.00,451.68,440.00,449.75,29.58,7.04%,"1,300"
JUBSDEF,4.18,3.81,3.81,3.81,3.81,-0.37,-8.85%,"1,000"
BCL,74.00,69.00,69.00,69.00,69.00,-5.00,-6.76%,"1,000"
NONS,71.00,68.10,68.10,68.00,68.00,-3.00,-4.23%,"1,000"
PPP,99.26,97.00,97.00,97.00,97.00,-2.26,-2.28%,"1,000"
NITG-ETF,11.74,11.56,11.56,11.56,11.56,-0.18,-1.53%,"1,000"
MQTM,31.00,0.00,30.00,30.00,31.00,0.00,0.00%,"1,000"
WAHN,230.00,230.00,230.00,230.00,230.00,0.00,0.00%,"1,000"
FRSM,48.50,50.00,50.00,50.00,50.00,1.50,3.09%,"1,000"
DNCCDEF,8.85,8.90,9.25,8.90,9.25,0.40,4.52%,"1,000"
GFIL,3.82,4.00,4.00,4.00,4.00,0.18,4.71%,"1,000"
SBL,7.10,7.65,7.65,7.65,7.65,0.55,7.75%,"1,000"
SMTM,3.51,3.92,3.92,3.92,3.92,0.41,11.68%,"1,000"
TICL,250.00,250.00,255.00,250.00,253.25,3.25,1.30%,900
PAKT,"1,700.01","1,700.01","1,700.01","1,685.00","1,700.00",-0.01,0.00%,820
SAPT,927.99,984.88,984.88,858.40,858.40,-69.59,-7.50%,650
PPVCDEF,3.15,3.01,3.01,3.01,3.01,-0.14,-4.44%,500
BTL,289.98,270.00,280.00,268.24,280.00,-9.98,-3.44%,500
STML,31.00,30.66,30.66,30.66,30.66,-0.34,-1.10%,500
UBLP-ETF,13.13,13.00,13.00,13.00,13.00,-0.13,-0.99%,500
AABS,315.00,315.00,315.00,313.00,313.00,-2.00,-0.63%,500
TSBL,10.05,10.00,10.00,10.00,10.00,-0.05,-0.50%,500
ADMM,54.00,0.00,55.99,55.99,54.00,0.00,0.00%,500
AWWAL,12.30,0.00,11.30,11.30,12.30,0.00,0.00%,500
BAFS,36.57,36.57,36.57,36.57,36.57,0.00,0.00%,500
DINT,47.97,0.00,48.80,48.80,47.97,0.00,0.00%,500
ASTM,7.92,7.94,7.94,7.94,7.94,0.02,0.25%,500
JVDC,23.56,23.65,23.65,23.65,23.65,0.09,0.38%,500
HMM,9.12,9.45,9.45,9.45,9.45,0.33,3.62%,500
KCL,25.00,26.00,26.00,26.00,26.00,1.00,4.00%,500
REDCO,6.40,6.70,6.70,6.70,6.70,0.30,4.69%,500
BIPLS,10.00,10.50,10.50,10.50,10.50,0.50,5.00%,500
FEM,3.22,3.40,3.40,3.40,3.40,0.18,5.59%,500
QUET,8.19,8.65,8.65,8.65,8.65,0.46,5.62%,500
MTILDEF,6.01,6.40,6.40,6.40,6.40,0.39,6.49%,500
BNL,64.96,69.83,69.83,69.83,69.83,4.87,7.50%,500
EFUG,117.80,118.00,121.00,118.00,119.50,1.70,1.44%,400
SIEM,587.70,580.00,585.00,570.01,585.00,-2.70,-0.46%,350
FASM,305.00,297.00,297.00,282.13,282.13,-22.87,-7.50%,300
PECODEF,216.45,200.22,200.50,200.22,200.36,-16.09,-7.43%,300
SFL,705.00,682.00,719.50,680.00,700.63,-4.37,-0.62%,300
